IdSucursal;NroRemito;ItemRemito;IDCodProd;Cantidad;UnidadMedida
5;21743;1;SCR;2000;KG
5;21746;1;SCR;9000;KG
5;21749;1;SCR;1600;KG
5;21750;1;SCR;4800;KG
5;21751;1;75;1;C/U
5;21751;2;65;1;C/U
5;21752;1;75;5;C/U
5;21752;2;65;5;C/U
5;21752;3;110C;2;C/U
5;21752;4;180;2;C/U
5;21754;1;110C;2;C/U
5;21755;1;65;3;C/U
5;21755;2;75;2;C/U
5;21756;1;65;2;C/U
5;21756;2;75;1;C/U
5;21757;1;65;2;C/U
5;21758;1;65;2;C/U
5;21759;1;180;2;C/U
5;21760;1;75;6;C/U
5;21760;2;Q750;1;C/U
5;21760;3;65;5;C/U
5;21760;4;Q660;1;C/U
5;21761;1;65;12;C/U
5;21761;2;75;9;C/U
5;21761;3;45FKA;1;C/U
5;21761;4;110C;1;C/U
5;21761;5;120;2;C/U
5;21761;6;180;2;C/U
5;21762;1;110C;2;C/U
5;21763;1;180;1;C/U
5;21764;1;65;1;C/U
5;21765;1;75;2;C/U
5;21765;2;65;2;C/U
5;21765;3;45FKA;1;C/U
5;21766;1;65;1;C/U
5;21767;1;65;1;C/U
5;21768;1;110C;2;C/U
5;21769;1;180;10;C/U
5;21770;1;180;8;C/U
5;21771;1;180;40;C/U
5;21773;1;180;10;C/U
5;21774;1;65;12;C/U
5;21774;2;75;7;C/U
5;21774;3;45FKA;4;C/U
5;21774;4;45R12;1;C/U
5;21774;5;110C;9;C/U
5;21774;6;1004X4;1;C/U
5;21774;7;180;4;C/U
5;21775;1;110C;2;C/U
5;21776;1;180;2;C/U
5;21777;1;65;4;C/U
5;21777;2;110C;1;C/U
5;21778;1;100SP;2;C/U
5;21779;1;75;2;C/U
5;21779;2;65;1;C/U
5;21780;1;65;1;C/U
5;21782;1;120;8;C/U
5;21782;2;65;4;C/U
5;21782;3;90;1;C/U
5;21782;4;45FKA;1;C/U
5;21783;1;75;2;C/U
5;21784;1;65;1;C/U
5;21784;2;Q660;1;C/U
5;21785;1;1004X4;1;C/U
5;21786;1;75;5;C/U
5;21786;2;65;5;C/U
5;21786;3;45FKA;1;C/U
5;21787;1;65;2;C/U
5;21788;1;65;4;C/U
5;21789;1;180;3;C/U
5;21789;2;75;7;C/U
5;21789;3;65;11;C/U
5;21789;4;45FKA;1;C/U
5;21790;1;65;2;C/U
5;21790;2;75;2;C/U
5;21791;1;65;1;C/U
5;21792;1;65;1;C/U
5;21793;1;110C;4;C/U
5;21794;1;110C;8;C/U
5;21794;2;100SP;2;C/U
5;21794;3;180;1;C/U
5;21794;4;75;5;C/U
5;21794;5;65;4;C/U
5;21794;6;45FKA;1;C/U
5;21795;1;65;3;C/U
5;21795;2;75;2;C/U
5;21795;3;45FKA;1;C/U
5;21796;1;180;1;C/U
5;21797;1;65;3;C/U
5;21797;2;75;1;C/U
5;21798;1;110C;10;C/U
5;21798;2;180;5;C/U
5;21798;3;65;6;C/U
5;21798;4;75;1;C/U
5;21798;5;45FKA;1;C/U
5;21799;1;65;2;C/U
5;21799;2;75;1;C/U
5;21800;1;65;1;C/U
5;21801;1;75;1;C/U
5;21802;1;65;3;C/U
5;21805;1;180;20;C/U
5;21806;1;90;2;C/U
5;21806;2;110C;1;C/U
5;21806;3;100SP;1;C/U
5;21807;1;65;2;C/U
5;21807;2;45FKA;1;C/U
5;21809;1;65;2;C/U
5;21809;2;45FKA;1;C/U
5;21810;1;110C;7;C/U
5;21810;2;90;1;C/U
5;21810;3;80T;1;C/U
5;21810;4;65;2;C/U
5;21811;1;110C;2;C/U
5;21812;1;65;1;C/U
5;21813;1;180;20;C/U
5;21814;1;65;4;C/U
5;21814;2;80T;1;C/U
5;21814;3;90;1;C/U
5;21814;4;100SP;1;C/U
5;21815;1;45FIT;1;C/U
5;21815;2;65;2;C/U
5;21815;3;45FKA;2;C/U
5;21816;1;65;6;C/U
5;21816;2;45FKA;2;C/U
5;21816;3;75;2;C/U
5;21817;1;65;2;C/U
5;21817;2;75;1;C/U
5;21818;1;65;3;C/U
5;21818;2;75;8;C/U
5;21820;1;110C;6;C/U
5;21821;1;180;6;C/U
5;21821;2;110C;6;C/U
5;21821;3;75;2;C/U
5;21821;4;65;2;C/U
5;21822;1;110C;4;C/U
5;21822;2;180;4;C/U
5;21823;1;110C;1;C/U
5;21823;2;75;4;C/U
5;21823;3;65;4;C/U
5;21823;4;80T;1;C/U
5;21824;1;110C;2;C/U
5;21825;1;75;2;C/U
5;21825;2;65;1;C/U
5;21825;3;45FKA;1;C/U
5;21826;1;75;3;C/U
5;21826;2;80T;1;C/U
5;21826;3;180;1;C/U
5;21827;1;45FIT;1;C/U
5;21828;1;65;3;C/U
5;21828;2;75;2;C/U
5;21828;3;180;1;C/U
5;21829;1;180;10;C/U
5;21829;2;100SP;1;C/U
5;21830;1;110C;4;C/U
5;21831;1;Q750;1;C/U
5;21832;1;Q660;1;C/U
5;21833;1;65;3;C/U
5;21833;2;75;2;C/U
5;21834;1;110C;6;C/U
5;21834;2;65;2;C/U
5;21834;3;75;1;C/U
5;21835;1;75;2;C/U
5;21835;2;65;2;C/U
5;21835;3;110C;1;C/U
5;21836;1;110C;4;C/U
5;21836;2;90;1;C/U
5;21837;1;110C;6;C/U
5;21837;2;100SP;1;C/U
5;21837;3;1004X4;1;C/U
5;21837;4;90;1;C/U
5;21837;5;80T;1;C/U
5;21837;6;75;2;C/U
5;21838;1;45FKA;2;C/U
5;21839;1;75;7;C/U
5;21839;2;110C;2;C/U
5;21839;3;180;1;C/U
5;21840;1;65;6;C/U
5;21841;1;65;3;C/U
5;21843;1;65;4;C/U
5;21844;1;180;10;C/U
5;21844;2;65;4;C/U
5;21844;3;110C;1;C/U
5;21845;1;110C;4;C/U
5;21846;1;65;3;C/U
5;21846;2;75;3;C/U
5;21846;3;110C;1;C/U
5;21847;1;65;1;C/U
5;21848;1;65;3;C/U
5;21848;2;45FKA;2;C/U
5;21850;1;110C;3;C/U
5;21850;2;65;1;C/U
5;21850;3;N24;1;C/U
5;21902;1;65;10;C/U
5;21904;1;180;4;C/U
5;21905;1;75;3;C/U
5;21905;2;65;1;C/U
5;21906;1;180;3;C/U
5;21907;1;180;2;C/U
5;21908;1;180;3;C/U
5;21910;1;180;4;C/U
5;21911;1;180;2;C/U
5;21912;1;180;4;C/U
5;21913;1;75;12;C/U
5;21913;2;65;5;C/U
5;21913;3;45FKA;1;C/U
5;21914;1;65;1;C/U
5;21916;1;65;11;C/U
5;21916;2;45FKA;1;C/U
5;21916;3;75;10;C/U
5;21918;1;180;4;C/U
5;21919;1;65;4;C/U
5;21920;1;75;15;C/U
5;21920;2;65;15;C/U
5;21920;3;45FKA;3;C/U
5;21921;1;75;1;C/U
5;21922;1;180;4;C/U
5;21923;1;65;1;C/U
5;21924;1;180;4;C/U
5;21925;1;110C;2;C/U
5;21925;2;1004X4;1;C/U
5;21925;3;65;1;C/U
5;21925;4;75;1;C/U
5;21926;1;180;3;C/U
5;21928;1;65;14;C/U
5;21928;2;75;2;C/U
5;21929;1;180;1;C/U
5;21930;1;Q550;1;C/U
5;21931;1;65;4;C/U
5;21932;1;45FKA;2;C/U
5;21932;2;65;14;C/U
5;21932;3;75;6;C/U
5;21934;1;90;1;C/U
5;21934;2;65;1;C/U
5;21934;3;75;1;C/U
5;21937;1;180;1;C/U
5;21938;1;65;2;C/U
5;21939;1;180;1;C/U
5;21941;1;180;1;C/U
5;21942;1;75;10;C/U
5;21942;2;65;3;C/U
5;21944;1;180;6;C/U
5;21945;1;65;3;C/U
5;21945;2;90;1;C/U
5;21945;3;75;1;C/U
5;21947;1;180;2;C/U
5;21947;2;65;1;C/U
5;21948;1;45FKA;1;C/U
5;21948;2;65;1;C/U
5;21948;3;75;1;C/U
5;21949;1;180;5;C/U
5;21950;1;75;8;C/U
5;21950;2;65;5;C/U
5;21951;1;180;2;C/U
5;21952;1;65;3;C/U
5;21952;2;75;3;C/U
5;21953;1;180;7;C/U
5;21954;1;65;40;C/U
5;21954;2;75;40;C/U
5;21955;1;45FKA;1;C/U
5;21955;2;65;6;C/U
5;21955;3;75;6;C/U
5;21955;4;80T;1;C/U
5;21955;5;1004X4;2;C/U
5;21955;6;110C;3;C/U
5;21955;7;180;2;C/U
5;21956;1;180;6;C/U
5;21957;1;180;10;C/U
5;21958;1;180;4;C/U
5;21959;1;75;4;C/U
5;21960;1;RES;56234;
5;21961;1;180I;4;C/U
5;21962;1;45FKA;1;C/U
5;21962;2;65;1;C/U
5;21963;1;PLOMO;9430;KG
5;21964;1;65;27;C/U
5;21964;2;75;2;C/U
5;21964;3;45FKA;6;C/U
5;21964;4;110C;7;C/U
5;21964;5;80T;2;C/U
5;21964;6;1004X4;1;C/U
5;21965;1;180;6;C/U
5;21967;1;180;12;C/U
5;21968;1;180;10;C/U
5;21969;1;180;10;C/U
5;21969;2;65;30;C/U
5;21969;3;75;30;C/U
5;21970;1;180;20;C/U
5;21971;1;45FKA;3;C/U
5;21971;2;65;9;C/U
5;21971;3;75;7;C/U
5;21971;4;240;1;C/U
5;21971;5;180;5;C/U
5;21972;1;240;10;C/U
5;21973;1;180;8;C/U
5;21974;1;180;8;C/U
5;21974;2;110C;4;C/U
5;21975;1;180;4;C/U
5;21975;2;110C;2;C/U
5;21975;3;65;1;C/U
5;21976;1;180;8;C/U
5;21977;1;180;10;C/U
5;21978;1;PLOMO;4385;KG
5;21979;1;90;2;C/U
5;21980;1;65;20;C/U
5;21980;2;75;20;C/U
5;21980;3;110C;16;C/U
5;21981;1;65;30;C/U
5;21981;2;75;30;C/U
5;21981;3;110C;16;C/U
5;21982;1;180;4;C/U
5;21983;1;195;24;C/U
5;21984;1;PLOMO;10455;KG
5;21985;1;45FKA;3;C/U
5;21985;2;65;5;C/U
5;21986;1;65;2;C/U
5;21987;1;1004X4;2;C/U
5;21988;1;65;30;C/U
5;21988;2;75;30;C/U
5;21988;3;110C;20;C/U
5;21988;4;120;4;C/U
5;21989;1;180;8;C/U
5;21991;1;180;4;C/U
5;21992;1;65;2;C/U
5;21993;1;110C;6;C/U
5;21993;2;75;4;C/U
5;21993;3;65;4;C/U
5;21994;1;180;20;C/U
5;21995;1;180;10;C/U
5;21996;1;65;2;C/U
5;21996;2;75;1;C/U
5;21997;1;65;30;C/U
5;21997;2;75;20;C/U
5;21997;3;110C;20;C/U
5;21998;1;PLOMO;7459;KG
5;22022;1;110C;2;C/U
5;22051;1;75;2;C/U
5;22051;2;65;1;C/U
5;22052;1;100SP;1;C/U
5;22052;2;65;1;C/U
5;22053;1;110C;7;C/U
5;22053;2;65;6;C/U
5;22053;3;75;4;C/U
5;22053;4;1004X4;1;C/U
5;22054;1;75;1;C/U
5;22054;2;65;1;C/U
5;22055;1;65;4;C/U
5;22056;1;75;2;C/U
5;22056;2;65;2;C/U
5;22057;1;65;2;C/U
5;22057;2;75;2;C/U
5;22058;1;110C;6;C/U
5;22058;2;65;8;C/U
5;22058;3;75;7;C/U
5;22059;1;65;2;C/U
5;22060;1;Q660;1;C/U
5;22061;1;Q660;1;C/U
5;22062;1;65;2;C/U
5;22064;1;1004X4;1;C/U
5;22065;1;75;2;C/U
5;22066;1;45R12;1;C/U
5;22067;1;180;10;C/U
5;22068;1;180;4;C/U
5;22069;1;65;2;C/U
5;22070;1;75;16;C/U
5;22070;2;65;11;C/U
5;22070;3;110C;5;C/U
5;22070;4;180;3;C/U
5;22070;5;100SP;1;C/U
5;22071;1;75;3;C/U
5;22072;1;65;2;C/U
5;22073;1;75;2;C/U
5;22073;2;65;2;C/U
5;22074;1;65;7;C/U
5;22074;2;75;4;C/U
5;22074;3;45FIT;1;C/U
5;22074;4;110C;6;C/U
5;22074;5;180;5;C/U
5;22075;1;75;1;C/U
5;22076;1;180;4;C/U
5;22076;2;75;5;C/U
5;22076;3;65;2;C/U
5;22078;1;65;1;C/U
5;22084;1;100SP;1;C/U
5;22085;1;65;2;C/U
5;22086;1;75;5;C/U
5;22086;2;65;5;C/U
5;22087;1;75;10;C/U
5;22087;2;65;10;C/U
5;22087;3;180;1;C/U
5;22087;4;120;1;C/U
5;22088;1;65;1;C/U
5;22088;2;100SP;1;C/U
5;22089;1;65;1;C/U
5;22090;1;45FKA;1;C/U
5;22091;1;65;6;C/U
5;22091;2;75;5;C/U
5;22091;3;110C;2;C/U
5;22091;4;45FKA;3;C/U
5;22093;1;65;2;C/U
5;22094;1;110C;1;C/U
5;22095;1;45FIT;1;C/U
5;22096;1;180;1;C/U
5;22096;2;65;1;C/U
5;22097;1;65;1;C/U
5;22098;1;1004X4;2;C/U
5;22099;1;65;10;C/U
5;22099;2;75;9;C/U
5;22099;3;45FKA;2;C/U
5;22099;4;180;3;C/U
5;22099;5;90;1;C/U
5;22099;6;1004X4;1;C/U
5;22099;7;80T;1;C/U
5;22099;8;110C;1;C/U
5;22101;1;65;2;C/U
5;22101;2;110C;2;C/U
5;22102;1;180;4;C/U
5;22103;1;180;4;C/U
5;22104;1;65;10;C/U
5;22104;2;75;10;C/U
5;22105;1;180;4;C/U
5;22106;1;75;12;C/U
5;22106;2;65;18;C/U
5;22106;3;45FKA;2;C/U
5;22106;4;1004X4;2;C/U
5;22106;5;110C;2;C/U
5;22106;6;80T;1;C/U
5;22106;7;180;2;C/U
5;22107;1;RES;61164;
5;22108;1;75;1;C/U
5;22109;1;180;8;C/U
5;22110;1;110C;20;C/U
5;22110;2;180;10;C/U
5;22110;3;110C;4;C/U
5;22110;4;75;6;C/U
5;22111;1;180;30;C/U
5;22112;1;110C;4;C/U
5;22112;2;180;4;C/U
5;22113;1;110C;2;C/U
5;22114;1;110C;2;C/U
5;22115;1;65;30;C/U
5;22115;2;75;30;C/U
5;22115;3;240;4;C/U
5;22115;4;120;2;C/U
5;22116;1;65;2;C/U
5;22116;2;75;2;C/U
5;22117;1;110C;3;C/U
5;22117;2;65;1;C/U
5;22118;1;240;1;C/U
5;22118;2;180;1;C/U
5;22118;3;90;1;C/U
5;22118;4;75;7;C/U
5;22118;5;65;8;C/U
5;22118;6;45FKA;2;C/U
5;22119;1;PLOMO;12584;KG
5;22120;1;110C;16;C/U
5;22121;1;65;2;C/U
5;22122;1;110C;4;C/U
5;22123;1;180;2;C/U
5;22124;1;65;30;C/U
5;22124;2;75;30;C/U
5;22124;3;180;10;C/U
5;22124;4;120;2;C/U
5;22125;1;180;30;C/U
5;22126;1;110C;4;C/U
5;22127;1;120;1;C/U
5;22129;1;180;5;C/U
5;22130;1;180;4;C/U
5;22131;1;180;1;C/U
5;22132;1;65;20;C/U
5;22132;2;75;20;C/U
5;22132;3;110C;20;C/U
5;22133;1;180;10;C/U
5;22134;1;75;3;C/U
5;22135;1;180;4;C/U
5;22136;1;75;4;C/U
5;22137;1;75;1;C/U
5;22138;1;75;2;C/U
5;22139;1;75;3;C/U
5;22139;2;110C;2;C/U
5;22140;1;180;8;C/U
5;22141;1;180;6;C/U
5;22142;1;180;6;C/U
5;22143;1;65;10;C/U
5;22143;2;45FKA;2;C/U
5;22144;1;180;10;C/U
5;22145;1;180;20;C/U
5;22146;1;75;20;C/U
5;22146;2;65;40;C/U
5;22146;3;45FKA;10;C/U
5;22146;4;110C;10;C/U
5;22147;1;180;20;C/U
5;22148;1;65;2;C/U
5;22149;1;PLOMO;10998;KG
5;22150;1;110C;2;C/U
5;22179;1;180;1;C/U
5;22220;1;45FIT;1;C/U
5;22236;1;65;1;C/U
5;22251;1;65;3;C/U
5;22251;2;75;2;C/U
5;22252;1;75;3;C/U
5;22252;2;65;2;C/U
5;22253;1;65;2;C/U
5;22254;1;65;2;C/U
5;22254;2;45FKA;1;C/U
5;22256;1;110C;2;C/U
5;22257;1;65;1;C/U
5;22258;1;65;3;C/U
5;22259;1;65;2;C/U
5;22259;2;75;1;C/U
5;22260;1;65;2;C/U
5;22260;2;45FKA;1;C/U
5;22260;3;110C;1;C/U
5;22261;1;75;2;C/U
5;22261;2;65;1;C/U
5;22262;1;100SP;1;C/U
5;22262;2;NP7AB;2;C/U
5;22263;1;180;2;C/U
5;22264;1;110C;2;C/U
5;22264;2;75;1;C/U
5;22265;1;100SP;2;C/U
5;22265;2;75;2;C/U
5;22265;3;65;2;C/U
5;22266;1;65;1;C/U
5;22267;1;45FKA;1;C/U
5;22267;2;75;1;C/U
5;22268;1;45FKA;1;C/U
5;22269;1;65;1;C/U
5;22269;2;45FKA;1;C/U
5;22270;1;65;2;C/U
5;22271;1;65;10;C/U
5;22272;1;65;1;C/U
5;22273;1;1004X4;2;C/U
5;22274;1;65;1;C/U
5;22275;1;75;2;C/U
5;22276;1;180;3;C/U
5;22277;1;180;2;C/U
5;22278;1;65;2;C/U
5;22279;1;100SP;1;C/U
5;22280;1;65;1;C/U
5;22281;1;75;1;C/U
5;22281;2;65;1;C/U
5;22281;3;45FKA;1;C/U
5;22282;1;75;3;C/U
5;22283;1;65;2;C/U
5;22284;1;75;2;C/U
5;22284;2;45FKA;1;C/U
5;22285;1;75;2;C/U
5;22286;1;75;1;C/U
5;22287;1;75;1;C/U
5;22289;1;Q550;1;C/U
5;22290;1;65;2;C/U
5;22290;2;75;2;C/U
5;22291;1;75;3;C/U
5;22291;2;65;2;C/U
5;22293;1;65;2;C/U
5;22295;1;75;1;C/U
5;22296;1;65;1;C/U
5;22297;1;75;1;C/U
5;22298;1;65;3;C/U
5;22299;1;110C;1;C/U
5;22300;1;65;2;C/U
5;22301;1;Q750;1;C/U
5;22302;1;180;2;C/U
5;22303;1;75;1;C/U
5;22304;1;65;3;C/U
5;22304;2;75;1;C/U
5;22305;1;110C;1;C/U
5;22306;1;75;1;C/U
5;22306;2;45FKA;1;C/U
5;22307;1;45FKA;1;C/U
5;22308;1;75;1;C/U
5;22309;1;65;4;C/U
5;22309;2;45FKA;1;C/U
5;22310;1;75;12;C/U
5;22310;2;65;18;C/U
5;22310;3;110C;3;C/U
5;22310;4;180;1;C/U
5;22310;5;45FIT;1;C/U
5;22311;1;65;3;C/U
5;22311;2;75;2;C/U
5;22312;1;65;2;C/U
5;22312;2;45FKA;1;C/U
5;22313;1;Q660;1;C/U
5;22314;1;1004X4;1;C/U
5;22315;1;75;1;C/U
5;22316;1;75;1;C/U
5;22317;1;75;1;C/U
5;22318;1;75;1;C/U
5;22319;1;110C;1;C/U
5;22320;1;65;4;C/U
5;22321;1;110C;1;C/U
5;22323;1;75;3;C/U
5;22324;1;75;1;C/U
5;22328;1;65;3;C/U
5;22329;1;45FKA;1;C/U
5;22329;2;75;1;C/U
5;22351;1;180;4;C/U
5;22352;1;75;1;C/U
5;22353;1;90;2;C/U
5;22353;2;1004X4;2;C/U
5;22353;3;110C;2;C/U
5;22354;1;65;2;C/U
5;22354;2;75;1;C/U
5;22355;1;65;1;C/U
5;22356;1;75;1;C/U
5;22357;1;110C;2;C/U
5;22358;1;65;1;C/U
5;22359;1;65;1;C/U
5;22360;1;Q660;1;C/U
5;22361;1;45FIT;1;C/U
5;22362;1;90;1;C/U
5;22363;1;100SP;1;C/U
5;22365;1;65;2;C/U
5;22365;2;90;1;C/U
5;22366;1;1004X4;2;C/U
5;22366;2;45FKA;2;C/U
5;22367;1;65;1;C/U
5;22368;1;75;1;C/U
5;22369;1;65;3;C/U
5;22371;1;180;2;C/U
5;22371;2;75;1;C/U
5;22371;3;65;1;C/U
5;22371;4;AC;320;
5;22372;1;75;2;C/U
5;22372;2;65;2;C/U
5;22373;1;110C;2;C/U
5;22373;2;75;2;C/U
5;22373;3;65;2;C/U
5;22374;1;65;6;C/U
5;22374;2;75;2;C/U
5;22374;3;100SP;1;C/U
5;22374;4;90;1;C/U
5;22375;1;180;1;C/U
5;22376;1;110C;2;C/U
5;22377;1;65;2;C/U
5;22378;1;AC;1320;KG
5;22378;2;120;1;C/U
5;22378;3;75;1;C/U
5;22378;4;65;1;C/U
5;22379;1;65;1;C/U
5;22380;1;65;1;C/U
5;22381;1;65;1;C/U
5;22381;2;45FKA;1;C/U
5;22384;1;Q750;1;C/U
5;22385;1;65;3;C/U
5;22385;2;45FKA;1;C/U
5;22386;1;180;1;C/U
5;22387;1;75;1;C/U
5;22387;2;65;1;C/U
5;22388;1;65;1;C/U
5;22390;1;65;3;C/U
5;22391;1;65;1;C/U
5;22392;1;65;1;C/U
5;22393;1;65;1;C/U
5;22394;1;75;2;C/U
5;22394;2;65;2;C/U
5;22394;3;45FKA;1;C/U
5;22395;1;110C;10;C/U
5;22399;1;75;2;C/U
5;22400;1;75;2;C/U
5;22401;1;180;6;C/U
5;22401;2;110C;6;C/U
5;22402;1;65;1;C/U
5;22403;1;75;6;C/U
5;22404;1;65;4;C/U
5;22405;1;65;1;C/U
5;22406;1;75;1;C/U
5;22407;1;110C;15;C/U
5;22407;2;65;25;C/U
5;22407;3;75;20;C/U
5;22407;4;180;14;C/U
5;22408;1;180;20;C/U
5;22409;1;75;1;C/U
5;22410;1;65;1;C/U
5;22411;1;65;1;C/U
5;22412;1;180;6;C/U
5;22413;1;65;1;C/U
5;22414;1;180;15;C/U
5;22415;1;180;10;C/U
5;22416;1;75;10;C/U
5;22416;2;65;5;C/U
5;22417;1;180;15;C/U
5;22418;1;65;2;C/U
5;22418;2;75;1;C/U
5;22419;1;180;4;C/U
5;22420;1;180;4;C/U
5;22421;1;180;2;C/U
5;22422;1;45FKA;3;C/U
5;22422;2;75;3;C/U
5;22423;1;65;10;C/U
5;22424;1;65;1;C/U
5;22425;1;180;3;C/U
5;22426;1;180;1;C/U
5;22427;1;65;1;C/U
5;22427;2;110C;1;C/U
5;22428;1;110C;1;C/U
5;22429;1;65;2;C/U
5;22429;2;75;2;C/U
5;22429;3;110C;2;C/U
5;22429;4;180;2;C/U
5;22430;1;180;10;C/U
5;22431;1;75;1;C/U
5;22432;1;65;2;C/U
5;22432;2;75;2;C/U
5;22433;1;65;2;C/U
5;22433;2;75;1;C/U
5;22433;3;110C;1;C/U
5;22434;1;65;2;C/U
5;22434;2;75;3;C/U
5;22434;3;90;1;C/U
5;22435;1;75;1;C/U
5;22436;1;180;4;C/U
5;22437;1;65;39;C/U
5;22437;2;75;22;C/U
5;22437;3;45FKA;5;C/U
5;22437;4;1004X4;7;C/U
5;22437;5;45R12;2;C/U
5;22437;6;180;3;C/U
5;22437;7;110C;4;C/U
5;22437;8;80T;2;C/U
5;22438;1;75;1;C/U
5;22439;1;110C;4;C/U
5;22440;1;65;1;C/U
5;22440;2;75;1;C/U
5;22441;1;110C;6;C/U
5;22442;1;180;1;C/U
5;22443;1;48V650A;1;C/U
5;22444;1;180;6;C/U
5;22445;1;180;2;C/U
5;22446;1;110C;4;C/U
5;22448;1;180;10;C/U
5;22449;1;110C;2;C/U
5;22449;2;75;10;C/U
5;22449;3;65;15;C/U
5;22449;4;45FKA;6;C/U
5;22449;5;180;8;C/U
5;22450;1;65;1;C/U
5;22450;2;90;1;C/U
5;22451;1;75;2;C/U
5;22454;1;75;1;C/U
5;22455;1;75;1;C/U
5;22456;1;65;2;C/U
5;22458;1;75;1;C/U
5;22459;1;45FKA;1;C/U
5;22462;1;75;1;C/U
5;22463;1;65;2;C/U
5;22465;1;65;1;C/U
5;22465;2;75;1;C/U
5;22467;1;65;1;C/U
5;22468;1;75;1;C/U
5;22470;1;45FKA;1;C/U
5;22470;2;65;1;C/U
5;22472;1;75;1;C/U
5;22473;1;65;2;C/U
5;22473;2;75;1;C/U
5;22474;1;65;2;C/U
5;22474;2;75;1;C/U
5;22475;1;75;1;C/U
5;22475;2;100SP;1;C/U
5;22477;1;45FKA;1;C/U
5;22477;2;65;2;C/U
5;22478;1;75;1;C/U
5;22482;1;45FKA;1;C/U
5;22485;1;75;1;C/U
5;22486;1;65;1;C/U
5;22491;1;65;1;C/U
5;22491;2;75;1;C/U
5;22492;1;180;2;C/U
5;22493;1;75;1;C/U
5;22493;2;65;2;C/U
5;22496;1;45FKA;1;C/U
5;22497;1;75;2;C/U
5;22498;1;65;2;C/U
5;22499;1;65;1;C/U
5;22499;2;45FKA;1;C/U
5;22509;1;180;2;C/U
5;22582;1;110C;1;C/U
5;22583;1;75;1;C/U
5;22584;1;180;4;C/U
5;22585;1;75;1;C/U
5;22587;1;180;4;C/U
5;22588;1;180;4;C/U
5;22589;1;75;3;C/U
5;22590;1;65;6;C/U
5;22590;2;90;1;C/U
5;22592;1;65;6;C/U
5;22593;1;45FKA;1;C/U
5;22594;1;75;1;C/U
5;22595;1;75;2;C/U
5;22595;2;65;2;C/U
5;22596;1;180;4;C/U
5;22597;1;65;2;C/U
5;22598;1;180;1;C/U
5;22601;1;65;1;C/U
5;22615;1;180;2;C/U
5;22616;1;75;1;C/U
5;22617;1;65;1;C/U
5;22617;2;75;1;C/U
5;22638;1;65;2;C/U
5;22650;1;75;1;C/U
5;22651;1;75;1;C/U
5;22652;1;180;20;C/U
5;22653;1;65;1;C/U
5;22654;1;180;4;C/U
5;22655;1;65;2;C/U
5;22655;2;75;1;C/U
5;22656;1;75;4;C/U
5;22656;2;180;4;C/U
5;22656;3;110C;8;C/U
5;22657;1;180;4;C/U
5;22659;1;SCR;1200;KG
5;22660;1;65;34;C/U
5;22660;2;75;24;C/U
5;22660;3;110C;20;C/U
5;22660;4;180;16;C/U
5;22661;1;180;10;C/U
5;22662;1;65;3;C/U
5;22662;2;75;5;C/U
5;22663;1;SCR;2800;KG
5;22664;1;75;2;C/U
5;22664;2;110C;1;C/U
5;22666;1;180;4;C/U
5;22666;2;110C;4;C/U
5;22666;3;65;1;C/U
5;22668;1;180;1;C/U
5;22669;1;180;20;C/U
5;22670;1;180;10;C/U
5;22671;1;110C;2;C/U
5;22672;1;SCR;4000;KG
5;22673;1;SCR;12000;KG
5;22674;1;Q660;1;C/U
5;22675;1;BT 48/650;1;C/U
5;22676;1;180;20;C/U
5;22676;2;110C;20;C/U
5;22676;3;65;20;C/U
5;22676;4;75;20;C/U
5;22678;1;SCR;600;KG
5;22679;1;180;2;C/U
5;22680;1;180;4;C/U
5;22681;1;110C;2;C/U
5;22681;2;180;2;C/U
5;22682;1;110C;2;C/U
5;22682;2;180;2;C/U
5;22683;1;240;1;C/U
5;22684;1;180;1;C/U
5;22685;1;110C;3;C/U
5;22685;2;180;1;C/U
5;22686;1;75;2;C/U
5;22687;1;65;27;C/U
5;22687;2;45FKA;1;C/U
5;22687;3;75;12;C/U
5;22687;4;110C;8;C/U
5;22687;5;4X4;3;C/U
5;22687;6;180;4;C/U
5;22687;7;45R12;1;C/U
5;22687;8;150;1;C/U
5;22688;1;180;14;C/U
5;22689;1;180;4;C/U
5;22690;1;180;2;C/U
5;22691;1;180;4;C/U
5;22692;1;75;1;C/U
5;22692;2;180;1;C/U
5;22693;1;180;6;C/U
5;22695;1;75;1;C/U
5;22696;1;75;1;C/U
5;22697;1;180;6;C/U
5;22697;2;1004X4;1;C/U
5;22698;1;180;4;C/U
5;22699;1;75;4;C/U
5;22699;2;65;4;C/U
5;22699;3;180;4;C/U
5;22699;4;110C;2;C/U
5;22699;5;100SP;1;C/U
5;22707;1;65;4;C/U
5;22707;2;75;2;C/U
5;22708;1;180;4;C/U
5;22709;1;180;6;C/U
5;22711;1;100SP;1;C/U
5;22713;1;180;1;C/U
5;22714;1;65;3;C/U
5;22715;1;75;4;C/U
5;22715;2;110C;4;C/U
5;22715;3;180;4;C/U
5;22716;1;180;4;C/U
5;22717;1;180I;4;C/U
5;22718;1;180;14;C/U
5;22719;1;180;4;C/U
5;22720;1;180;2;C/U
5;22721;1;75;1;C/U
5;22722;1;180;2;C/U
5;22723;1;180;4;C/U
5;22724;1;110C;1;C/U
5;22725;1;180;2;C/U
5;22725;2;90;1;C/U
5;22725;3;75;1;C/U
5;22725;4;65;1;C/U
5;22727;1;180;6;C/U
