NroFactura;TipoFactura;FechaFactura;TotalFactura;PorcentajeIVA;SubTotalFactura;TotalIVA;AlicuotaIIBB;ImportePercepIIBB;CodCliente;PorcentajeDesc;ImporteDesc;CodVendedor;FormaPago;UnidadNegocio;Cancelada;IdSucursal;NroRemito;Cae;FechaVC;CondicionVenta;AclaracionFactura
2290;A;2018-04-05 00:00:00;10630.83;21.0;8538.82;1793.15;3.5;298.86;2160;30.0;3659.5;500;;;False;;18808;68143711484705;2018-04-15 00:00:00;1 - Contado;
2291;A;2018-04-06 00:00:00;4141.97;21.0;3381.2;710.05;1.5;50.72;2149;25.0;1127.07;400;;;False;;17591;68143742347506;2018-04-16 00:00:00;1 - Contado;
2292;A;2018-04-06 00:00:00;1619.83;21.0;1295.86;272.13;4.0;51.83;1231;0.0;323.97;300;;;False;;18851;68143743066831;2018-04-16 00:00:00;1 - Contado;
2293;A;2018-04-06 00:00:00;23673.23;21.0;18938.58;3977.1;4.0;757.54;1209;35.0;10197.7;300;;;False;;18852;68143743196387;2018-04-16 00:00:00;1 - Contado;
2294;A;2018-04-06 00:00:00;3228.09;21.0;2561.98;538.02;5.0;128.1;2228;0.0;0.0;300;;;False;;18854;68143743633658;2018-04-16 00:00:00;1 - Contado;
2295;A;2018-04-06 00:00:00;4418.1;21.0;3606.61;757.39;1.5;54.1;683;20.0;901.65;300;;;False;;18855;68143743772363;2018-04-16 00:00:00;1 - Contado;
2296;A;2018-04-06 00:00:00;1876.0;21.0;1550.41;325.59;0.0;0.0;523;20.0;387.6;300;;;False;;18853;68143743925577;2018-04-16 00:00:00;1 - Contado;
2297;A;2018-04-06 00:00:00;1587.43;21.0;1295.86;272.13;1.5;19.44;2213;20.0;323.97;200;;;False;;18422;68143745412837;2018-04-16 00:00:00;1 - Contado;
2298;A;2018-04-06 00:00:00;1587.43;21.0;1295.86;272.13;1.5;19.44;2213;20.0;323.97;200;;;False;;18423;68143745441725;2018-04-16 00:00:00;1 - Contado;
2299;A;2018-04-06 00:00:00;1587.43;21.0;1295.86;272.13;1.5;19.44;2213;20.0;323.97;200;;;False;;18424;68143745470257;2018-04-16 00:00:00;1 - Contado;
2300;A;2018-04-06 00:00:00;40240.3;21.0;33174.2;6966.58;0.3;99.52;1103;0.0;0.0;500;;;False;;17616;68143745597922;2018-04-16 00:00:00;1 - Contado;
2301;A;2018-04-06 00:00:00;1492.23;21.0;1232.23;258.77;0.1;1.23;539;30.0;528.1;700;;;False;;154225;68143749231421;2018-04-16 00:00:00;1 - Contado;
2302;A;2018-04-09 00:00:00;9845.53;21.0;8037.17;1687.81;1.5;120.56;2124;0.0;0.0;300;;;False;;18856;68153786832288;2018-04-19 00:00:00;1 - Contado;
2303;A;2018-04-09 00:00:00;1930.26;21.0;1550.41;325.59;3.5;54.26;588;20.0;387.6;300;;;False;;18857;68153786992296;2018-04-19 00:00:00;1 - Contado;
2304;A;2018-04-09 00:00:00;8407.17;21.0;6619.82;1390.16;6.0;397.19;2151;25.0;2206.61;400;;;False;;17592;68153787123157;2018-04-19 00:00:00;1 - Contado;
2305;A;2018-04-09 00:00:00;8036.51;21.0;6625.32;1391.32;0.3;19.88;472;0.0;0.0;100;;;False;;18460;68153788828097;2018-04-19 00:00:00;1 - Contado;
2306;A;2018-04-09 00:00:00;1095536.98;21.0;894315.9;187806.34;1.5;13414.74;2020;0.0;0.0;700;;;False;;18809;68153794203126;2018-04-19 00:00:00;1 - Contado;
2307;A;2018-04-09 00:00:00;545850.0;21.0;450000.0;94500.0;0.3;1350.0;2193;0.0;0.0;600;;;False;;18810;68153794262283;2018-04-19 00:00:00;1 - Contado;
2308;A;2018-04-10 00:00:00;12614.69;21.0;10297.71;2162.52;1.5;154.47;1210;0.0;0.0;400;;;False;;17594;68153815144575;2018-04-20 00:00:00;1 - Contado;
2309;A;2018-04-10 00:00:00;4204.9;21.0;3432.57;720.84;1.5;51.49;1210;0.0;0.0;400;;;False;;18811;68153815180395;2018-04-20 00:00:00;1 - Contado;
2310;A;2018-04-10 00:00:00;4141.97;21.0;3381.2;710.05;1.5;50.72;2149;25.0;1127.07;400;;;False;;18812;68153815241888;2018-04-20 00:00:00;1 - Contado;
2311;A;2018-04-10 00:00:00;15098.15;21.0;12127.03;2546.68;3.5;424.45;816;25.0;4042.34;200;;;False;;18427;68153819027320;2018-04-20 00:00:00;1 - Contado;
2312;A;2018-04-10 00:00:00;2752.45;21.0;2246.9;471.85;1.5;33.7;1055;25.0;748.97;200;;;False;;18426;68153819081631;2018-04-20 00:00:00;1 - Contado;
2313;A;2018-04-10 00:00:00;5728.9;21.0;4676.65;982.1;1.5;70.15;1055;25.0;1558.89;200;;;False;;17621;68153819143549;2018-04-20 00:00:00;1 - Contado;
2314;A;2018-04-10 00:00:00;62614.09;21.0;50617.7;10629.72;2.7;1366.68;352;25.0;19878.08;200;;;False;;18425;68153819222714;2018-04-20 00:00:00;1 - Contado;
2315;A;2018-04-10 00:00:00;4544.33;21.0;3606.61;757.39;5.0;180.33;945;20.0;901.65;300;;;False;;18859;68153819729952;2018-04-20 00:00:00;1 - Contado;
2316;A;2018-04-10 00:00:00;5918.63;21.0;4879.33;1024.66;0.3;14.64;921;20.0;1219.83;300;;;False;;18860;68153819773485;2018-04-20 00:00:00;1 - Contado;
2317;A;2018-04-10 00:00:00;2899.99;21.0;2396.69;503.3;0.0;0.0;680;20.0;599.17;300;;;False;;18858;68153819819406;2018-04-20 00:00:00;1 - Contado;
2318;A;2018-04-10 00:00:00;1914.76;21.0;1550.41;325.59;2.5;38.76;542;20.0;387.6;100;;;False;;18764;68153820021176;2018-04-20 00:00:00;1 - Contado;
2319;A;2018-04-11 00:00:00;5548.71;21.0;4574.37;960.62;0.3;13.72;921;25.0;1524.79;300;;;False;;0;68153842432780;2018-04-21 00:00:00;1 - Contado;
2320;A;2018-04-11 00:00:00;4260.31;21.0;3381.2;710.05;5.0;169.06;945;25.0;1127.07;300;;;False;;0;68153842456777;2018-04-21 00:00:00;1 - Contado;
2321;A;2018-04-11 00:00:00;5319.98;21.0;4396.68;923.3;0.0;0.0;327;20.0;1099.17;300;;;False;;18861;68153850269793;2018-04-21 00:00:00;1 - Contado;
2322;A;2018-04-11 00:00:00;6887.99;21.0;5692.55;1195.44;0.0;0.0;930;20.0;1423.13;300;;;False;;18864;68153850301841;2018-04-21 00:00:00;1 - Contado;
2323;A;2018-04-11 00:00:00;6271.97;21.0;5183.45;1088.52;0.0;0.0;680;20.0;1295.87;300;;;False;;18863;68153850365958;2018-04-21 00:00:00;1 - Contado;
2324;A;2018-04-12 00:00:00;12054.77;21.0;9937.98;2086.98;0.3;29.81;472;0.0;0.0;100;;;False;;18816;68153867470413;2018-04-22 00:00:00;1 - Contado;
2325;A;2018-04-12 00:00:00;725376.77;21.0;592144.3;124350.3;1.5;8882.16;1051;0.0;0.0;700;;;False;;18817;68153868696224;2018-04-22 00:00:00;1 - Contado;
2326;A;2018-04-12 00:00:00;4043.59;21.0;3300.89;693.19;1.5;49.51;918;0.0;0.0;400;;;False;;18693;68153870641904;2018-04-22 00:00:00;1 - Contado;
2327;A;2018-04-13 00:00:00;5115.54;21.0;4142.14;869.85;2.5;103.55;24;20.0;1035.53;500;;;False;;18818;68153894478523;2018-04-23 00:00:00;1 - Contado;
2328;A;2018-04-13 00:00:00;1567.99;21.0;1295.86;272.13;0.0;0.0;754;20.0;323.97;300;;;False;;18865;68153898060918;2018-04-23 00:00:00;1 - Contado;
2329;A;2018-04-13 00:00:00;1876.0;21.0;1550.41;325.59;0.0;0.0;523;20.0;387.6;300;;;False;;18866;68153898109212;2018-04-23 00:00:00;1 - Contado;
2330;A;2018-04-16 00:00:00;4646.03;21.0;3761.97;790.01;2.5;94.05;24;20.0;940.5;500;;;False;;0;68163948472044;2018-04-26 00:00:00;1 - Contado;
2331;A;2018-04-16 00:00:00;1899.25;21.0;1550.41;325.59;1.5;23.26;696;20.0;387.6;500;;;False;;18819;68163948671021;2018-04-26 00:00:00;1 - Contado;
2332;A;2018-04-16 00:00:00;1518.59;21.0;1214.87;255.12;4.0;48.59;632;25.0;404.96;100;;;False;;152186;68163948798432;2018-04-26 00:00:00;1 - Contado;
2333;A;2018-04-16 00:00:00;4418.1;21.0;3606.61;757.39;1.5;54.1;683;20.0;901.65;300;;;False;;18867;68163949247945;2018-04-26 00:00:00;1 - Contado;
2334;A;2018-04-16 00:00:00;1473.64;21.0;1214.87;255.12;0.3;3.64;1045;25.0;404.96;400;;;False;;18692;68163949466871;2018-04-26 00:00:00;1 - Contado;
2335;A;2018-04-16 00:00:00;8704.8;21.0;6963.84;1462.41;4.0;278.55;818;25.0;2321.29;400;;;False;;18694;68163949626755;2018-04-26 00:00:00;1 - Contado;
2336;A;2018-04-16 00:00:00;4204.9;21.0;3432.57;720.84;1.5;51.49;1210;0.0;0.0;400;;;False;;18695;68163949704092;2018-04-26 00:00:00;1 - Contado;
2337;A;2018-04-16 00:00:00;427652.52;21.0;343496.0;72134.16;3.5;12022.36;2010;0.0;0.0;100;;;False;;0;68163967725526;2018-04-26 00:00:00;1 - Contado;
2338;A;2018-04-17 00:00:00;5977.18;21.0;4879.33;1024.66;1.5;73.19;2073;20.0;1219.83;400;;;False;;18821;68163972598291;2018-04-27 00:00:00;1 - Contado;
2339;A;2018-04-17 00:00:00;2082.65;21.0;1716.94;360.56;0.3;5.15;921;25.0;572.31;300;;;False;;18822;68163972794364;2018-04-27 00:00:00;1 - Contado;
2340;A;2018-04-17 00:00:00;5548.71;21.0;4574.37;960.62;0.3;13.72;921;25.0;1524.79;300;;;False;;18823;68163972837719;2018-04-27 00:00:00;1 - Contado;
2341;A;2018-04-17 00:00:00;5918.63;21.0;4879.33;1024.66;0.3;14.64;2232;20.0;1219.83;400;;;False;;18824;68163988388321;2018-04-27 00:00:00;1 - Contado;
2342;A;2018-04-18 00:00:00;8749.64;21.0;7213.22;1514.78;0.3;21.64;406;20.0;1803.3;100;;;False;;18825;68163003480191;2018-04-28 00:00:00;1 - Contado;
2343;A;2018-04-18 00:00:00;3735.74;21.0;3049.58;640.41;1.5;45.74;2233;0.0;0.0;100;;;False;;0;68163003678946;2018-04-28 00:00:00;1 - Contado;
2344;A;2018-04-18 00:00:00;1046.41;21.0;840.49;176.5;3.5;29.42;258;20.0;0.0;300;;;False;;152265;68163004775179;2018-04-28 00:00:00;1 - Contado;
2345;A;2018-04-18 00:00:00;1914.76;21.0;1550.41;325.59;2.5;38.76;433;20.0;387.6;100;;;False;;18766;68163005875321;2018-04-28 00:00:00;1 - Contado;
2346;A;2018-04-18 00:00:00;3200.79;21.0;2591.73;544.26;2.5;64.79;542;20.0;647.93;100;;;False;;18765;68163005920145;2018-04-28 00:00:00;1 - Contado;
2347;A;2018-04-18 00:00:00;4467.99;21.0;3692.55;775.44;0.0;0.0;888;20.0;923.14;300;;;False;;18868;68163006177948;2018-04-28 00:00:00;1 - Contado;
2348;A;2018-04-18 00:00:00;4101.4;21.0;3381.2;710.05;0.3;10.14;921;25.0;1127.07;300;;;False;;18870;68163006248248;2018-04-28 00:00:00;1 - Contado;
2349;A;2018-04-18 00:00:00;3543.61;21.0;2846.27;597.72;3.5;99.62;48;20.0;711.57;200;;;False;;18428;68163008016782;2018-04-28 00:00:00;1 - Contado;
2350;A;2018-04-18 00:00:00;6937.53;21.0;5572.31;1170.19;3.5;195.03;32;25.0;1857.44;200;;;False;;18429;68163008171546;2018-04-28 00:00:00;1 - Contado;
2351;A;2018-04-18 00:00:00;9307.13;21.0;7523.95;1580.03;2.7;203.15;277;20.0;1880.98;200;;;False;;18430;68163008229101;2018-04-28 00:00:00;1 - Contado;
2352;A;2018-04-18 00:00:00;29622.76;21.0;23947.26;5028.92;2.7;646.58;352;25.0;7982.43;200;;;False;;18431;68163008310318;2018-04-28 00:00:00;1 - Contado;
2353;A;2018-04-18 00:00:00;1587.43;21.0;1295.86;272.13;1.5;19.44;2213;20.0;323.97;200;;;False;;18432;68163008350145;2018-04-28 00:00:00;1 - Contado;
2354;A;2018-04-18 00:00:00;1571.88;21.0;1295.86;272.13;0.3;3.89;1103;0.0;323.97;500;;;False;;154478;68163019167252;2018-04-28 00:00:00;1 - Contado;
2355;A;2018-04-18 00:00:00;2951.99;21.0;2439.66;512.33;0.0;0.0;2234;20.0;609.92;500;;;False;;18827;68163019228172;2018-04-28 00:00:00;1 - Contado;
