NroPresu;FechaPresu;TotalPresu;SubTotalPresu;CodCliente;PorcentajeDesc;ImporteDesc;FormaPago;UnidadNegocio;CodVendedor;Anulado
199456;2024-08-28 00:00:00;144300.0;144300.0;1103;0.0;;;;700;
199457;2024-08-28 00:00:00;195615.0;195615.0;2226;20.0;;;;700;
199458;2024-08-28 00:00:00;76725.0;76725.0;1059;25.0;;;;700;
199459;2024-08-28 00:00:00;97960.0;97960.0;826;20.0;;;;700;
199460;2024-08-29 00:00:00;97960.0;97960.0;2651;20.0;;;;700;
199462;2024-08-29 00:00:00;123690.0;123690.0;1054;20.0;;;;700;
199463;2024-08-30 00:00:00;71925.0;71925.0;2493;20.0;;;;700;
199466;2024-08-30 00:00:00;91837.5;91837.5;50;25.0;;;;700;
199468;2024-08-30 00:00:00;179800.0;179800.0;2530;20.0;;;;700;
199472;2024-09-03 00:00:00;139850.0;139850.0;2499;25.0;;;;700;
199475;2024-09-03 00:00:00;97960.0;97960.0;230;20.0;;;;700;
199477;2024-09-11 00:00:00;59845.0;59845.0;2499;25.0;;;;700;
199480;2024-09-11 00:00:00;-91837.5;-91837.5;2566;25.0;;;;700;
199482;2024-09-12 00:00:00;189615.0;189615.0;2499;25.0;;;;700;
199491;2024-09-17 00:00:00;97960.0;97960.0;342;20.0;;;;700;
199492;2024-09-17 00:00:00;97960.0;97960.0;230;20.0;;;;700;
199494;2024-09-17 00:00:00;59845.0;59845.0;2499;25.0;;;;700;
199495;2024-09-17 00:00:00;76725.0;76725.0;1059;25.0;;;;700;
199496;2024-09-17 00:00:00;153920.0;153920.0;2530;20.0;;;;700;
199500;2024-09-25 00:00:00;76725.0;76725.0;1059;25.0;;;;700;
199501;2024-08-28 00:00:00;902415.0;902415.0;493;25.0;;;;200;
199502;2024-08-28 00:00:00;76725.0;76725.0;2370;25.0;;;;200;
199504;2024-08-29 00:00:00;81840.0;81840.0;2195;20.0;;;;200;
199507;2024-09-02 00:00:00;358050.0;358050.0;465;30.0;;;;200;
199508;2024-09-02 00:00:00;614250.0;614250.0;2300;25.0;;;;200;
199509;2024-09-02 00:00:00;179800.0;179800.0;555;20.0;;;;200;
199510;2024-09-02 00:00:00;288600.0;288600.0;2648;25.0;;;;200;
199511;2024-09-04 00:00:00;245287.5;245287.5;2388;25.0;;;;200;
199513;2024-09-04 00:00:00;153450.0;153450.0;2273;25.0;;;;200;
199514;2024-09-04 00:00:00;461512.5;461512.5;2584;25.0;;;;200;
199515;2024-09-04 00:00:00;245287.5;245287.5;275;25.0;;;;200;
199516;2024-09-05 00:00:00;957705.0;957705.0;305;30.0;;;;200;
199518;2024-09-06 00:00:00;61845.0;61845.0;2642;0.0;;;;200;
199520;2024-09-06 00:00:00;297750.0;297750.0;493;25.0;;;;200;
199522;2024-09-10 00:00:00;91837.5;91837.5;2677;25.0;;;;200;
199523;2024-09-10 00:00:00;133770.0;133770.0;816;25.0;;;;200;
199524;2024-09-10 00:00:00;-29400.0;-29400.0;2127;25.0;;;;200;
199525;2024-09-10 00:00:00;169885.0;169885.0;2682;20.0;;;;200;
199529;2024-08-27 00:00:00;97960.0;97960.0;416;20.0;;;;100;
199531;2024-08-30 00:00:00;81840.0;81840.0;102;20.0;;;;100;
199532;2024-08-30 00:00:00;81840.0;81840.0;149;20.0;;;;100;
199538;2024-08-31 00:00:00;61845.0;61845.0;485;20.0;;;;100;
199539;2024-08-31 00:00:00;1962991.0;1962991.0;171;0.0;;;;100;
199541;2024-09-03 00:00:00;71610.0;71610.0;605;0.0;;;;100;
199544;2024-09-04 00:00:00;165479.0;165479.0;802;0.0;;;;100;
199547;2024-09-05 00:00:00;261640.0;261640.0;485;20.0;;;;100;
199548;2024-09-05 00:00:00;233320.0;233320.0;531;20.0;;;;100;
199549;2024-09-05 00:00:00;195920.0;195920.0;940;20.0;;;;100;
199556;2024-09-10 00:00:00;70537.0;70537.0;1000;0.0;;;;600;
199568;2024-09-12 00:00:00;419286.0;419286.0;1000;0.0;;;;600;
199572;2024-09-14 00:00:00;4779021.0;4779021.0;1000;0.0;;;;600;
199579;2024-09-03 00:00:00;234838.0;234838.0;1370;0.0;;;;600;
199582;2024-09-04 00:00:00;1529104.0;1529104.0;1000;0.0;;;;600;
199586;2024-09-05 00:00:00;141074.0;141074.0;1000;0.0;;;;600;
199591;2024-09-06 00:00:00;70638.0;70638.0;1000;0.0;;;;600;
199596;2024-09-06 00:00:00;6134054.0;6134054.0;1000;0.0;;;;600;
199597;2024-09-07 00:00:00;62060.0;62060.0;1000;0.0;;;;600;
199602;2024-08-28 00:00:00;141074.0;141074.0;1000;0.0;;;;600;
199607;2024-08-29 00:00:00;1569670.0;1569670.0;1000;0.0;;;;600;
199612;2024-08-30 00:00:00;70537.0;70537.0;1000;0.0;;;;600;
199618;2024-08-30 00:00:00;117754.92;117754.92;1370;0.0;;;;600;
199628;2024-09-03 00:00:00;168562.5;168562.5;94;25.0;;;;400;
199629;2024-09-03 00:00:00;214830.0;214830.0;638;30.0;;;;400;
199630;2024-09-04 00:00:00;81840.0;81840.0;967;20.0;;;;400;
199631;2024-09-04 00:00:00;1527199.0;1527199.0;1042;0.0;;;;400;
199633;2024-09-05 00:00:00;97960.0;97960.0;758;20.0;;;;400;
199635;2024-09-05 00:00:00;522190.5;522190.5;769;35.0;;;;400;
199636;2024-09-06 00:00:00;153920.0;153920.0;790;20.0;;;;400;
199637;2024-09-06 00:00:00;97960.0;97960.0;2633;20.0;;;;400;
199639;2024-09-09 00:00:00;457769.0;457769.0;769;35.0;;;;400;
199640;2024-09-09 00:00:00;91837.5;91837.5;2237;25.0;;;;400;
199641;2024-09-09 00:00:00;97960.0;97960.0;290;20.0;;;;400;
199645;2024-09-10 00:00:00;76725.0;76725.0;2606;25.0;;;;400;
199646;2024-09-10 00:00:00;157325.0;157325.0;638;30.0;;;;400;
199649;2024-09-11 00:00:00;1725318.0;1725318.0;1042;0.0;;;;400;
199651;2024-09-04 00:00:00;179800.0;179800.0;595;20.0;;;;300;
199652;2024-09-04 00:00:00;81840.0;81840.0;403;20.0;;;;300;
199653;2024-09-05 00:00:00;163680.0;163680.0;2464;20.0;;;;300;
199654;2024-09-05 00:00:00;153920.0;153920.0;2446;20.0;;;;300;
199657;2024-09-06 00:00:00;76725.0;76725.0;571;25.0;;;;300;
199662;2024-09-09 00:00:00;97960.0;97960.0;2445;20.0;;;;300;
199663;2024-09-09 00:00:00;81840.0;81840.0;2487;20.0;;;;300;
199664;2024-09-09 00:00:00;91837.5;91837.5;2518;25.0;;;;300;
199667;2024-09-11 00:00:00;16120.0;16120.0;578;20.0;;;;300;
199669;2024-09-16 00:00:00;81840.0;81840.0;925;20.0;;;;300;
199672;2024-09-16 00:00:00;163680.0;163680.0;807;20.0;;;;300;
199675;2024-09-16 00:00:00;61845.0;61845.0;2487;20.0;;;;300;
199676;2024-09-04 00:00:00;123690.0;123690.0;2226;20.0;;;;700;
199677;2024-09-04 00:00:00;71925.0;71925.0;1054;20.0;;;;700;
199680;2024-09-05 00:00:00;81840.0;81840.0;25;20.0;;;;700;
199684;2024-09-06 00:00:00;81840.0;81840.0;854;20.0;;;;700;
199685;2024-09-06 00:00:00;91837.5;91837.5;50;25.0;;;;700;
199687;2024-09-09 00:00:00;163680.0;163680.0;449;20.0;;;;700;
199688;2024-09-09 00:00:00;71925.0;71925.0;117;20.0;;;;700;
199689;2024-09-09 00:00:00;163680.0;163680.0;709;20.0;;;;700;
199691;2024-09-09 00:00:00;76725.0;76725.0;1059;25.0;;;;700;
199693;2024-09-09 00:00:00;81840.0;81840.0;67;20.0;;;;700;
199694;2024-09-10 00:00:00;179800.0;179800.0;45;20.0;;;;700;
199695;2024-09-10 00:00:00;81840.0;81840.0;230;20.0;;;;700;
199696;2024-09-10 00:00:00;81840.0;81840.0;591;20.0;;;;700;
199697;2024-09-10 00:00:00;389680.0;389680.0;282;20.0;;;;700;
199698;2024-09-10 00:00:00;129770.0;129770.0;2499;25.0;;;;700;
199701;2024-09-12 00:00:00;302332.5;302332.5;2388;25.0;;;;200;
199702;2024-09-12 00:00:00;148650.0;148650.0;2584;25.0;;;;200;
199704;2024-09-12 00:00:00;133770.0;133770.0;465;30.0;;;;200;
199705;2024-09-12 00:00:00;76725.0;76725.0;689;25.0;;;;200;
199706;2024-09-17 00:00:00;629300.0;629300.0;34;30.0;;;;200;
199707;2024-09-17 00:00:00;61845.0;61845.0;2642;0.0;;;;200;
199708;2024-09-17 00:00:00;106162.5;106162.5;2388;25.0;;;;200;
199709;2024-09-17 00:00:00;76725.0;76725.0;2370;25.0;;;;200;
199710;2024-09-17 00:00:00;71925.0;71925.0;2642;0.0;;;;200;
199711;2024-09-17 00:00:00;187075.0;187075.0;1512;30.0;;;;200;
199712;2024-09-17 00:00:00;76725.0;76725.0;2388;25.0;;;;200;
199713;2024-09-17 00:00:00;76725.0;76725.0;2273;25.0;;;;200;
199717;2024-09-19 00:00:00;168562.5;168562.5;2388;25.0;;;;200;
199718;2024-09-19 00:00:00;91837.5;91837.5;2549;25.0;;;;200;
199719;2024-09-19 00:00:00;133455.0;133455.0;465;30.0;;;;200;
199720;2024-09-20 00:00:00;459865.0;459865.0;1512;30.0;;;;200;
199721;2024-09-20 00:00:00;212940.0;212940.0;2648;25.0;;;;200;
199724;2024-09-20 00:00:00;241645.0;241645.0;936;20.0;;;;200;
199767;2024-09-17 00:00:00;76725.0;76725.0;267;30.0;;;;300;
199814;2024-12-09 00:00:00;76725.0;76725.0;267;25.0;;;;300;
199825;2024-10-18 00:00:00;115840.0;115840.0;267;30.0;;;;300;
199844;2024-11-05 00:00:00;454272.0;454272.0;449;20.0;;;;700;si
199868;2024-12-09 00:00:00;76725.0;76725.0;267;25.0;;;;300;
199923;2024-12-09 00:00:00;144300.0;144300.0;267;25.0;;;;300;
200125;2025-04-10 00:00:00;92175.0;92175.0;267;25.0;;;;300;
200161;2025-04-08 00:00:00;144300.0;144300.0;573;25.0;;;;100;
200209;2025-05-21 00:00:00;98320.0;98320.0;263;20.0;;;;300;
200240;2025-01-22 00:00:00;97960.0;97960.0;263;20.0;;;;300;
200252;2024-09-10 00:00:00;71610.0;71610.0;605;0.0;;;;100;
200255;2024-09-11 00:00:00;81840.0;81840.0;940;20.0;;;;100;
200257;2024-09-17 00:00:00;277760.0;277760.0;907;20.0;;;;100;
200258;2024-09-17 00:00:00;327360.0;327360.0;940;20.0;;;;100;
200259;2024-09-18 00:00:00;71610.0;71610.0;605;0.0;;;;100;
200260;2024-09-18 00:00:00;153450.0;153450.0;63;25.0;;;;100;
200265;2024-09-20 00:00:00;71925.0;71925.0;485;20.0;;;;100;
200268;2024-09-23 00:00:00;81840.0;81840.0;940;20.0;;;;100;
200269;2024-09-24 00:00:00;71610.0;71610.0;605;0.0;;;;100;
200271;2024-09-25 00:00:00;81840.0;81840.0;149;20.0;;;;100;
200275;2024-09-25 00:00:00;163680.0;163680.0;70;20.0;;;;100;
200276;2024-09-16 00:00:00;81840.0;81840.0;2449;20.0;;;;300;
200278;2024-09-16 00:00:00;153920.0;153920.0;2362;20.0;;;;300;
200279;2024-09-16 00:00:00;91837.5;91837.5;2518;25.0;;;;300;
200282;2024-09-18 00:00:00;168562.5;168562.5;571;25.0;;;;300;
200284;2024-09-19 00:00:00;61845.0;61845.0;2484;20.0;;;;300;
200285;2024-09-19 00:00:00;183675.0;183675.0;930;25.0;;;;300;
200286;2024-09-19 00:00:00;81840.0;81840.0;2457;20.0;;;;300;
200287;2024-09-20 00:00:00;261640.0;261640.0;807;20.0;;;;300;
200289;2024-09-23 00:00:00;97960.0;97960.0;2450;20.0;;;;300;
200290;2024-09-23 00:00:00;333720.0;333720.0;2476;20.0;;;;300;
200291;2024-09-23 00:00:00;97960.0;97960.0;2454;20.0;;;;300;
200292;2024-09-23 00:00:00;97960.0;97960.0;2447;20.0;;;;300;
200293;2024-09-24 00:00:00;76725.0;76725.0;571;25.0;;;;300;
200294;2024-09-24 00:00:00;81840.0;81840.0;807;20.0;;;;300;
200296;2024-09-30 00:00:00;81840.0;81840.0;595;20.0;;;;300;
200299;2024-09-30 00:00:00;81840.0;81840.0;807;20.0;;;;300;
200300;2024-09-30 00:00:00;97960.0;97960.0;2447;20.0;;;;300;
200302;2024-09-13 00:00:00;641470.0;641470.0;1042;0.0;;;;400;
200303;2024-09-13 00:00:00;76725.0;76725.0;2606;25.0;;;;400;
200304;2024-09-13 00:00:00;61845.0;61845.0;2556;20.0;;;;400;
200305;2024-09-16 00:00:00;97960.0;97960.0;30;20.0;;;;400;
200306;2024-09-16 00:00:00;275512.5;275512.5;94;25.0;;;;400;
200307;2024-09-16 00:00:00;338734.0;338734.0;1042;0.0;;;;400;
200308;2024-09-17 00:00:00;81840.0;81840.0;967;20.0;;;;400;
200309;2024-09-17 00:00:00;206341.0;206341.0;1042;0.0;;;;400;
200311;2024-09-18 00:00:00;179800.0;179800.0;246;20.0;;;;400;
200314;2024-09-19 00:00:00;66495.0;66495.0;769;35.0;;;;400;
200322;2024-09-23 00:00:00;97960.0;97960.0;290;20.0;;;;400;
200325;2024-09-25 00:00:00;716356.0;716356.0;1042;0.0;;;;400;
200327;2024-09-16 00:00:00;125000.0;125000.0;2538;0.0;;;;100;
200329;2024-09-16 00:00:00;1651885.0;1651885.0;793;0.0;;;;100;
200330;2024-09-16 00:00:00;618405.0;618405.0;2334;0.0;;;;100;
200331;2024-09-16 00:00:00;72873.0;72873.0;2669;0.0;;;;100;
200332;2024-09-16 00:00:00;431303.0;431303.0;911;0.0;;;;100;
200333;2024-09-16 00:00:00;72873.0;72873.0;879;0.0;;;;100;
200334;2024-09-16 00:00:00;772673.0;772673.0;242;0.0;;;;100;
200335;2024-09-16 00:00:00;222148.0;222148.0;2371;0.0;;;;100;
200339;2024-10-28 00:00:00;212175.0;212175.0;2100;0.0;;;;100;
200340;2024-10-28 00:00:00;1047860.0;1047860.0;745;0.0;;;;100;
200343;2024-10-28 00:00:00;1109260.0;1109260.0;2334;0.0;;;;100;
200345;2024-10-28 00:00:00;481751.0;481751.0;793;0.0;;;;100;
200346;2024-10-28 00:00:00;1053085.0;1053085.0;242;0.0;;;;100;
200359;2024-09-24 00:00:00;4373261.0;4373261.0;2011;0.0;;;;100;
200362;2024-09-26 00:00:00;852852.0;852852.0;2011;0.0;;;;100;
200382;2024-09-17 00:00:00;1039959.0;1039959.0;1000;0.0;;;;600;
200388;2024-09-18 00:00:00;132597.0;132597.0;1000;0.0;;;;600;
200393;2024-09-19 00:00:00;1541522.0;1541522.0;1000;0.0;;;;600;
200412;2024-09-24 00:00:00;432606.0;432606.0;1000;0.0;;;;600;
200413;2024-09-25 00:00:00;834939.0;834939.0;1000;0.0;;;;600;
200424;2024-09-27 00:00:00;300009.0;300009.0;1000;0.0;;;;600;
200431;2024-09-30 00:00:00;4885784.0;4885784.0;1000;0.0;;;;600;
200436;2024-10-01 00:00:00;6432561.72;6432561.72;1370;0.0;;;;600;
200438;2024-10-01 00:00:00;1325063.0;1325063.0;1000;0.0;;;;600;
200448;2024-10-02 00:00:00;70537.0;70537.0;1000;0.0;;;;600;
200450;2024-10-03 00:00:00;141074.0;141074.0;1000;0.0;;;;600;
200455;2024-10-03 00:00:00;715662.0;715662.0;1000;0.0;;;;600;
200456;2024-10-04 00:00:00;753102.0;753102.0;1000;0.0;;;;600;
200464;2024-10-05 00:00:00;7622418.0;7622418.0;1000;0.0;;;;600;
200465;2024-10-04 00:00:00;55000.0;55000.0;1370;0.0;;;;600;
200467;2024-10-07 00:00:00;1230982.0;1230982.0;1000;0.0;;;;600;
200468;2024-10-08 00:00:00;230376.08;230376.08;1370;0.0;;;;600;si
200477;2024-09-26 00:00:00;146087.5;146087.5;769;35.0;;;;400;
200478;2024-09-26 00:00:00;76725.0;76725.0;2606;25.0;;;;400;
200479;2024-09-26 00:00:00;183675.0;183675.0;94;25.0;;;;400;
200481;2024-09-27 00:00:00;81840.0;81840.0;789;20.0;;;;400;
200483;2024-09-30 00:00:00;853298.0;853298.0;1042;0.0;;;;400;
200484;2024-09-30 00:00:00;134680.0;134680.0;291;30.0;;;;400;
200486;2024-09-30 00:00:00;81840.0;81840.0;315;20.0;;;;400;
200487;2024-10-01 00:00:00;97960.0;97960.0;967;20.0;;;;400;
200488;2024-10-01 00:00:00;899943.0;899943.0;1042;0.0;;;;400;
200489;2024-10-02 00:00:00;157325.0;157325.0;743;30.0;;;;400;
200490;2024-10-02 00:00:00;76725.0;76725.0;94;25.0;;;;400;
200492;2024-10-03 00:00:00;199485.0;199485.0;769;35.0;;;;400;
200495;2024-10-04 00:00:00;1628648.0;1628648.0;1042;0.0;;;;400;
200503;2024-09-18 00:00:00;97960.0;97960.0;2226;20.0;;;;700;
200504;2024-09-18 00:00:00;81840.0;81840.0;2651;20.0;;;;700;
200505;2024-09-18 00:00:00;81840.0;81840.0;709;20.0;;;;700;
200506;2024-09-18 00:00:00;81840.0;81840.0;2617;20.0;;;;700;
200507;2024-09-19 00:00:00;81840.0;81840.0;709;20.0;;;;700;
200509;2024-09-19 00:00:00;115840.0;115840.0;2641;20.0;;;;700;
200515;2024-09-20 00:00:00;144300.0;144300.0;2566;25.0;;;;700;
200522;2024-09-24 00:00:00;81840.0;81840.0;287;20.0;;;;700;
200523;2024-09-24 00:00:00;81840.0;81840.0;449;20.0;;;;700;
200524;2024-09-24 00:00:00;259540.0;259540.0;2499;25.0;;;;700;
200526;2024-09-24 00:00:00;267540.0;267540.0;972;20.0;;;;200;
200527;2024-09-24 00:00:00;292020.0;292020.0;2388;25.0;;;;200;
200528;2024-09-24 00:00:00;245287.5;245287.5;275;25.0;;;;200;
200531;2024-09-25 00:00:00;106162.5;106162.5;2388;25.0;;;;200;
200532;2024-09-25 00:00:00;85715.0;85715.0;1512;30.0;;;;200;
200534;2024-09-25 00:00:00;76725.0;76725.0;2127;25.0;;;;200;
200535;2024-09-25 00:00:00;639170.0;639170.0;305;30.0;;;;200;
200536;2024-09-25 00:00:00;76725.0;76725.0;2258;20.0;;;;200;
200537;2024-09-26 00:00:00;61845.0;61845.0;2642;0.0;;;;200;
200538;2024-09-26 00:00:00;143220.0;143220.0;465;30.0;;;;200;
200540;2024-09-26 00:00:00;61845.0;61845.0;2370;25.0;;;;200;
200543;2024-09-30 00:00:00;225375.0;225375.0;2388;25.0;;;;200;
200547;2024-10-01 00:00:00;76725.0;76725.0;842;25.0;;;;200;
200548;2024-10-01 00:00:00;505132.5;505132.5;2388;25.0;;;;200;
200552;2024-09-25 00:00:00;163680.0;163680.0;709;20.0;;;;700;
200553;2024-09-25 00:00:00;76725.0;76725.0;2691;25.0;;;;700;
200554;2024-09-26 00:00:00;81840.0;81840.0;529;20.0;;;;700;
200555;2024-09-26 00:00:00;81840.0;81840.0;2433;20.0;;;;700;
200556;2024-09-26 00:00:00;97960.0;97960.0;748;20.0;;;;700;
200557;2024-09-27 00:00:00;81840.0;81840.0;649;20.0;;;;700;
200558;2024-09-30 00:00:00;97960.0;97960.0;529;20.0;;;;700;
200565;2024-09-30 00:00:00;91837.5;91837.5;2533;25.0;;;;700;
200567;2024-09-30 00:00:00;179800.0;179800.0;178;20.0;;;;700;
200569;2024-09-30 00:00:00;61845.0;61845.0;67;20.0;;;;700;
200570;2024-09-30 00:00:00;81840.0;81840.0;831;20.0;;;;700;
200572;2024-09-30 00:00:00;275512.5;275512.5;2566;25.0;;;;700;
200573;2024-10-02 00:00:00;259540.0;259540.0;2499;25.0;;;;700;
200574;2024-10-02 00:00:00;81840.0;81840.0;44;20.0;;;;700;
200577;2024-09-26 00:00:00;159805.0;159805.0;485;20.0;;;;100;
200578;2024-09-27 00:00:00;97960.0;97960.0;744;20.0;;;;100;
200580;2024-09-27 00:00:00;81840.0;81840.0;940;20.0;;;;100;
200581;2024-09-30 00:00:00;1237582.0;1237582.0;171;0.0;;;;100;
200583;2024-10-01 00:00:00;526680.0;526680.0;412;30.0;;;;100;
200584;2024-10-01 00:00:00;245520.0;245520.0;940;20.0;;;;100;
200587;2024-10-02 00:00:00;76725.0;76725.0;63;25.0;;;;100;
200591;2024-10-03 00:00:00;414172.0;414172.0;156;0.0;;;;100;
200592;2024-10-03 00:00:00;186404.0;186404.0;373;0.0;;;;100;
200593;2024-10-03 00:00:00;456906.0;456906.0;2571;0.0;;;;100;
200596;2024-10-08 00:00:00;305400.0;305400.0;940;20.0;;;;100;
200597;2024-10-08 00:00:00;71610.0;71610.0;605;0.0;;;;100;
200598;2024-10-08 00:00:00;81840.0;81840.0;416;20.0;;;;100;
200599;2024-10-09 00:00:00;1717012.5;1717012.5;573;25.0;;;;100;
200601;2024-09-30 00:00:00;97960.0;97960.0;1158;20.0;;;;300;
200602;2024-09-30 00:00:00;97960.0;97960.0;595;20.0;;;;300;
200604;2024-10-02 00:00:00;76725.0;76725.0;571;25.0;;;;300;
200605;2024-10-03 00:00:00;76725.0;76725.0;2518;25.0;;;;300;
200606;2024-10-03 00:00:00;163680.0;163680.0;2445;20.0;;;;300;
200607;2024-10-03 00:00:00;19995.0;19995.0;2487;20.0;;;;300;
200608;2024-10-03 00:00:00;61845.0;61845.0;2484;20.0;;;;300;
200612;2024-10-07 00:00:00;179800.0;179800.0;857;20.0;;;;300;
200614;2024-10-07 00:00:00;81840.0;81840.0;2445;20.0;;;;300;
200618;2024-10-10 00:00:00;81840.0;81840.0;2454;20.0;;;;300;
200619;2024-10-14 00:00:00;81840.0;81840.0;853;20.0;;;;300;
200620;2024-10-14 00:00:00;61845.0;61845.0;819;20.0;;;;300;
200622;2024-10-16 00:00:00;245520.0;245520.0;2107;20.0;;;;300;
200623;2024-10-17 00:00:00;97960.0;97960.0;2451;20.0;;;;300;
200627;2024-10-18 00:00:00;0.0;0.0;807;20.0;;;;300;
200628;2024-10-18 00:00:00;223864.15;223864.15;544;0.0;;;;300;
200629;2024-10-21 00:00:00;81840.0;81840.0;2476;20.0;;;;300;
200631;2024-10-21 00:00:00;227136.0;227136.0;2460;20.0;;;;300;
200632;2024-10-22 00:00:00;81840.0;81840.0;2681;20.0;;;;300;
200633;2024-10-22 00:00:00;81840.0;81840.0;2092;20.0;;;;300;
200634;2024-10-22 00:00:00;81840.0;81840.0;1201;20.0;;;;300;
200637;2024-10-24 00:00:00;71925.0;71925.0;2455;20.0;;;;300;
200639;2024-10-25 00:00:00;195920.0;195920.0;925;20.0;;;;300;
200640;2024-10-25 00:00:00;81840.0;81840.0;523;20.0;;;;300;
200643;2024-10-28 00:00:00;284025.0;284025.0;571;25.0;;;;300;
200644;2024-10-28 00:00:00;97960.0;97960.0;2445;20.0;;;;300;
200646;2024-10-28 00:00:00;97960.0;97960.0;2456;20.0;;;;300;
200647;2024-10-28 00:00:00;245520.0;245520.0;853;20.0;;;;300;
200648;2024-10-29 00:00:00;76725.0;76725.0;571;25.0;;;;300;
200650;2024-10-30 00:00:00;97960.0;97960.0;939;20.0;;;;300;
200651;2024-10-02 00:00:00;97960.0;97960.0;555;20.0;;;;200;
200652;2024-10-02 00:00:00;76725.0;76725.0;2677;25.0;;;;200;
200653;2024-10-03 00:00:00;245287.5;245287.5;414;25.0;;;;200;
200654;2024-10-03 00:00:00;106162.5;106162.5;2584;25.0;;;;200;
200655;2024-10-04 00:00:00;532168.0;532168.0;305;30.0;;;;200;
200656;2024-10-04 00:00:00;133770.0;133770.0;2710;0.0;;;;200;
200657;2024-10-08 00:00:00;195615.0;195615.0;2576;20.0;;;;200;
200661;2024-10-08 00:00:00;153450.0;153450.0;2273;25.0;;;;200;
200663;2024-10-08 00:00:00;559245.0;559245.0;936;20.0;;;;200;
200665;2024-10-10 00:00:00;133770.0;133770.0;2536;25.0;;;;200;
200666;2024-10-10 00:00:00;205065.0;205065.0;212;30.0;;;;200;
200668;2024-10-10 00:00:00;153450.0;153450.0;2677;25.0;;;;200;
200669;2024-10-10 00:00:00;205065.0;205065.0;465;30.0;;;;200;
200670;2024-10-10 00:00:00;225525.0;225525.0;114;20.0;;;;200;
200672;2024-10-14 00:00:00;61845.0;61845.0;2536;25.0;;;;200;
200673;2024-10-14 00:00:00;76725.0;76725.0;689;25.0;;;;200;
200674;2024-10-14 00:00:00;91837.5;91837.5;2370;25.0;;;;200;
200675;2024-10-14 00:00:00;365325.0;365325.0;842;25.0;;;;200;
200677;2024-10-02 00:00:00;163680.0;163680.0;1058;20.0;;;;700;
200678;2024-10-03 00:00:00;144300.0;144300.0;2615;25.0;;;;700;
200679;2024-10-03 00:00:00;261640.0;261640.0;282;20.0;;;;700;
200682;2024-10-03 00:00:00;76725.0;76725.0;2590;25.0;;;;700;
200686;2024-10-04 00:00:00;277760.0;277760.0;854;20.0;;;;700;
200687;2024-10-04 00:00:00;81840.0;81840.0;527;20.0;;;;700;
200688;2024-10-07 00:00:00;71925.0;71925.0;2226;20.0;;;;700;
200690;2024-10-08 00:00:00;163680.0;163680.0;101;20.0;;;;700;
200693;2024-10-08 00:00:00;61845.0;61845.0;105;20.0;;;;700;
200694;2024-10-08 00:00:00;97960.0;97960.0;2641;20.0;;;;700;
200698;2024-10-09 00:00:00;71925.0;71925.0;2226;20.0;;;;700;
200699;2024-10-09 00:00:00;111750.0;111750.0;2667;0.0;;;;700;
200700;2024-10-09 00:00:00;97960.0;97960.0;2530;20.0;;;;700;
200704;2024-10-09 00:00:00;770963.0;770963.0;1000;0.0;;;;600;
200716;2024-10-10 00:00:00;1513905.18;1513905.18;1370;0.0;;;;600;
200722;2024-10-14 00:00:00;1200339.0;1200339.0;1000;0.0;;;;600;
200723;2024-10-14 00:00:00;70537.0;70537.0;1000;0.0;;;;600;
200732;2024-10-17 00:00:00;1063201.0;1063201.0;1000;0.0;;;;600;
200736;2024-10-17 00:00:00;251034.0;251034.0;1000;0.0;;;;600;
200741;2024-10-19 00:00:00;7871811.0;7871811.0;1000;0.0;;;;600;
200742;2024-10-21 00:00:00;229472.0;229472.0;1000;0.0;;;;600;
200748;2024-10-22 00:00:00;498905.0;498905.0;1000;0.0;;;;600;
200772;2024-12-13 00:00:00;9737900.0;9737900.0;1000;0.0;;;;600;
200776;2024-10-08 00:00:00;491293.0;491293.0;1042;0.0;;;;400;
200778;2024-10-09 00:00:00;168562.5;168562.5;94;25.0;;;;400;
200780;2024-10-09 00:00:00;85715.0;85715.0;743;30.0;;;;400;
200781;2024-10-09 00:00:00;218737.5;218737.5;2606;25.0;;;;400;
200782;2024-10-09 00:00:00;71610.0;71610.0;638;30.0;;;;400;
200783;2024-10-10 00:00:00;408392.0;408392.0;2712;0.0;;;;400;
200784;2024-10-10 00:00:00;97960.0;97960.0;758;20.0;;;;400;
200785;2024-10-10 00:00:00;132990.0;132990.0;769;35.0;;;;400;
200787;2024-10-14 00:00:00;97960.0;97960.0;790;20.0;;;;400;
200790;2024-10-14 00:00:00;1432609.0;1432609.0;1042;0.0;;;;400;
200791;2024-10-14 00:00:00;81840.0;81840.0;967;20.0;;;;400;
200792;2024-10-22 00:00:00;153450.0;153450.0;94;25.0;;;;400;
200793;2024-10-22 00:00:00;97960.0;97960.0;967;20.0;;;;400;
200794;2024-10-22 00:00:00;690308.0;690308.0;1042;0.0;;;;400;
200795;2024-10-22 00:00:00;250120.0;250120.0;769;35.0;;;;400;
200798;2024-10-23 00:00:00;97960.0;97960.0;404;20.0;;;;400;
200800;2024-10-23 00:00:00;157325.0;157325.0;743;30.0;;;;400;
200813;2024-10-15 00:00:00;1344930.0;1344930.0;2011;0.0;;;;100;
200815;2024-10-16 00:00:00;371893.86;371893.86;1370;0.0;;;;600;si
200818;2024-10-18 00:00:00;168600.0;168600.0;2677;25.0;;;;200;
200819;2024-10-18 00:00:00;53100.0;53100.0;1370;0.0;;;;600;
