IdSucursal;NroPago;LineaPago;FormaPago;ImportePago;Observaciones
2;166569.0;1;Efectivo;2000.0;
2;166572.0;1;Efectivo;3000.0;
2;166573.0;1;Efectivo;500.0;
2;166573.0;2;Rezago;1500.0;
2;166574.0;1;Efectivo;3000.0;
2;166575.0;1;Efectivo;1000.0;
2;166576.0;1;Efectivo;1600.0;
2;166576.0;2;Rezago;1000.0;
2;166577.0;1;Cheque;6000.0;
2;166579.0;1;Efectivo;2500.0;
2;166579.0;2;Rezago;1000.0;
2;166580.0;1;Efectivo;20000.0;
2;166581.0;1;Cheque;3500.0;
2;166582.0;1;Efectivo;3000.0;
2;166582.0;2;Rezago;1000.0;
2;166583.0;1;Efectivo;3000.0;
2;166585.0;1;Efectivo;2500.0;
2;166586.0;1;Rezago;900.0;
2;166586.0;2;Cheque;10000.0;
2;166587.0;1;Efectivo;1000.0;
2;166588.0;1;Efectivo;3000.0;
2;166588.0;2;Rezago;500.0;
2;166589.0;1;Rezago;450.0;
2;166590.0;1;Efectivo;1000.0;
2;166590.0;2;Cheque;6000.0;
2;166591.0;1;Efectivo;4425.0;
2;166593.0;1;Efectivo;1500.0;
2;166593.0;2;Rezago;500.0;
2;166594.0;1;Efectivo;1000.0;
2;166594.0;2;Cheque;4000.0;
2;166597.0;1;Cheque;5300.0;
2;166598.0;1;Rezago;1700.0;
2;166598.0;2;Cheque;13500.0;
2;166602.0;1;Efectivo;2500.0;
2;166604.0;1;Efectivo;6000.0;
2;166605.0;1;Efectivo;58579.0;
2;166605.0;2;Rezago;8741.0;
2;166605.0;3;Cheque;10483.24;
2;166606.0;1;Efectivo;3448.0;
2;166607.0;1;Efectivo;5000.0;
2;166607.0;2;Cheque;2335.0;
2;166609.0;1;Efectivo;1500.0;
2;166610.0;1;Efectivo;1800.0;
2;166610.0;2;Rezago;1400.0;
2;166610.0;3;Cheque;4000.0;
2;166611.0;1;Efectivo;3136.0;
2;166612.0;1;Efectivo;3136.0;
2;166613.0;1;Efectivo;1636.0;
2;166614.0;1;Efectivo;3605.0;
2;166615.0;1;Rezago;350.0;
2;166617.0;1;Cheque;11032.0;
2;166618.0;1;Efectivo;1500.0;
2;166619.0;1;Efectivo;3786.0;
2;166619.0;2;Rezago;350.0;
2;166620.0;1;Efectivo;4140.0;
2;166623.0;1;Efectivo;4600.0;
2;166623.0;2;Cheque;2100.0;
2;166624.0;1;Efectivo;3098.0;
2;166625.0;1;Efectivo;8270.0;
2;166626.0;1;Efectivo;700.0;
2;166626.0;2;Rezago;800.0;
2;166627.0;1;Efectivo;560.0;
2;166630.0;1;Efectivo;2000.0;
2;166631.0;1;Rezago;350.0;
2;166632.0;1;Efectivo;10000.0;
2;166633.0;1;Efectivo;517.0;
2;166634.0;1;Efectivo;3136.0;
2;166636.0;1;Efectivo;2000.0;
2;166636.0;2;Rezago;350.0;
2;166638.0;1;Efectivo;736.0;
2;166638.0;2;Cheque;3000.0;
2;166639.0;1;Efectivo;3448.0;
2;166641.0;1;Efectivo;43400.0;
2;166641.0;2;Cheque;16229.0;
2;166643.0;1;Efectivo;3448.0;
2;166644.0;1;Efectivo;6000.0;
2;166646.0;1;Efectivo;6454.0;
2;166646.0;2;Rezago;750.0;
2;166646.0;3;Cheque;7000.0;
2;166647.0;1;Efectivo;1500.0;
2;166648.0;1;Efectivo;4370.0;
2;166648.0;2;Rezago;7000.0;
2;166649.0;1;Cheque;8881.0;
2;166650.0;1;Rezago;500.0;
2;166702.0;1;Efectivo;3000.0;
2;166703.0;1;Efectivo;2000.0;
2;166704.0;1;Efectivo;27000.0;
2;166704.0;2;Cheque;7900.0;
2;166705.0;1;Efectivo;4000.0;
2;166706.0;1;Efectivo;4396.0;
2;166706.0;2;Rezago;300.0;
2;166707.0;1;Efectivo;500.0;
2;166708.0;1;Efectivo;3000.0;
2;166709.0;1;Efectivo;2802.0;
2;166710.0;1;Efectivo;4300.0;
2;166711.0;1;Efectivo;1800.0;
2;166712.0;1;Efectivo;8272.0;
2;166713.0;1;Efectivo;2500.0;
2;166714.0;1;Efectivo;3000.0;
2;166715.0;1;Cheque;9200.0;
2;166716.0;1;Efectivo;3000.0;
2;166717.0;1;Efectivo;3000.0;
2;166718.0;1;Efectivo;7000.0;
2;166719.0;1;Efectivo;3000.0;
2;166720.0;1;Efectivo;1500.0;
2;166722.0;1;Efectivo;3000.0;
2;166725.0;1;Efectivo;3000.0;
2;166726.0;1;Efectivo;2000.0;
2;166727.0;1;Efectivo;600.0;
2;166728.0;1;Efectivo;3188.0;
2;166728.0;2;Rezago;300.0;
2;166729.0;1;Efectivo;4000.0;
2;166730.0;1;Efectivo;1000.0;
2;166731.0;1;Efectivo;24690.0;
2;166733.0;1;Efectivo;3000.0;
2;166734.0;1;Efectivo;10889.0;
2;166735.0;1;Efectivo;3500.0;
2;166736.0;1;Efectivo;3000.0;
2;166737.0;1;Efectivo;5045.0;
2;166737.0;2;Cheque;16000.0;
2;166738.0;1;Efectivo;4500.0;
2;166739.0;1;Efectivo;3000.0;
2;166740.0;1;Efectivo;9426.0;
2;166741.0;1;Efectivo;4000.0;
2;166742.0;1;Efectivo;4386.0;
2;166742.0;2;Cheque;6900.0;
2;166743.0;1;Efectivo;27225.0;
2;166744.0;1;Efectivo;3000.0;
2;166745.0;1;Efectivo;15825.0;
2;166746.0;1;Efectivo;1500.0;
2;166746.0;2;Rezago;500.0;
2;166747.0;1;Efectivo;5553.0;
2;166747.0;2;Cheque;5167.0;
2;166748.0;1;Efectivo;2000.0;
2;166749.0;1;Efectivo;2000.0;
2;166749.0;2;Rezago;500.0;
2;166760.0;1;Cheque;23245.59;
2;166764.0;1;Efectivo;66880.0;
2;166764.0;2;Cheque;13120.0;
2;166765.0;1;Efectivo;4500.0;
2;166765.0;2;Cheque;2584.02;
2;166766.0;1;Efectivo;8000.0;
2;166784.0;1;Efectivo;49200.0;
2;166784.0;2;Rezago;5181.0;
2;166784.0;3;Cheque;177366.65;
2;166790.0;1;Efectivo;7000.0;
2;166791.0;1;Rezago;488973.69;
2;166792.0;1;Efectivo;76000.0;
2;166792.0;2;Rezago;7062.0;
2;166792.0;3;Cheque;97682.63;
2;166794.0;1;Efectivo;5654.79;
2;166852.0;1;Efectivo;5000.0;
2;166853.0;1;Efectivo;8085.0;
2;166854.0;1;Efectivo;13000.0;
2;166855.0;1;Efectivo;30000.0;
2;166856.0;1;Efectivo;3955.0;
2;166857.0;1;Efectivo;10000.0;
2;166858.0;1;Efectivo;9500.0;
2;166858.0;2;Rezago;850.0;
2;166859.0;1;Efectivo;7760.0;
2;166860.0;1;Efectivo;10000.0;
2;166861.0;1;Efectivo;2500.0;
2;166863.0;1;Efectivo;4000.0;
2;166864.0;1;Efectivo;4000.0;
2;166865.0;1;Efectivo;4050.0;
2;166867.0;1;Rezago;5000.0;
2;166868.0;1;Efectivo;8065.0;
2;166869.0;1;Efectivo;4270.0;
2;166871.0;1;Efectivo;9000.0;
2;166873.0;1;Efectivo;2500.0;
2;166874.0;1;Efectivo;2000.0;
2;166875.0;1;Efectivo;6100.0;
2;166876.0;1;Efectivo;3000.0;
2;166877.0;1;Efectivo;4840.0;
2;166878.0;1;Efectivo;15495.0;
2;166879.0;1;Efectivo;4000.0;
2;166880.0;1;Efectivo;20000.0;
2;166880.0;2;Rezago;5600.0;
2;166880.0;3;Mercaderia;6030.0;
2;166881.0;1;Efectivo;30705.0;
2;166882.0;1;Efectivo;3000.0;
2;166883.0;1;Efectivo;5000.0;
2;166884.0;1;Efectivo;9405.0;
2;166886.0;1;Efectivo;6000.0;
2;166887.0;1;Efectivo;10000.0;
2;166888.0;1;Efectivo;6220.0;
2;166888.0;2;Rezago;2500.0;
2;166889.0;1;Cheque;7470.0;
2;166891.0;1;Efectivo;5000.0;
2;166892.0;1;Efectivo;14300.0;
2;166893.0;1;Efectivo;6000.0;
2;166894.0;1;Efectivo;4400.0;
2;166895.0;1;Efectivo;9000.0;
2;166898.0;1;Efectivo;2000.0;
2;166901.0;1;Efectivo;2785.0;
2;166901.0;2;Rezago;350.0;
2;166904.0;1;Efectivo;770.0;
2;166904.0;2;Cheque;8000.0;
2;166905.0;1;Efectivo;1400.0;
2;166905.0;2;Rezago;350.0;
2;166905.0;3;Cheque;7000.0;
2;166907.0;1;Efectivo;1000.0;
2;166908.0;1;Efectivo;2000.0;
2;166908.0;2;Rezago;1100.0;
2;166909.0;1;Efectivo;2250.0;
2;166909.0;2;Cheque;9100.0;
2;166910.0;1;Efectivo;1765.0;
2;166911.0;1;Efectivo;3000.0;
2;166911.0;2;Rezago;770.0;
2;166912.0;1;Efectivo;1735.0;
2;166913.0;1;Efectivo;1000.0;
2;166916.0;1;Efectivo;16113.0;
2;166917.0;1;Efectivo;7200.0;
2;166918.0;1;Efectivo;1000.0;
2;166919.0;1;Efectivo;1520.0;
2;166920.0;1;Efectivo;3050.0;
2;166922.0;1;Efectivo;8000.0;
2;166926.0;1;Efectivo;3920.0;
2;166927.0;1;Efectivo;1695.0;
2;166928.0;1;Efectivo;1500.0;
2;166929.0;1;Efectivo;2000.0;
2;166930.0;1;Efectivo;5000.0;
2;166932.0;1;Efectivo;4000.0;
2;166933.0;1;Tarjeta;4000.0;
2;166934.0;1;Efectivo;2100.0;
2;166934.0;2;Rezago;350.0;
2;166935.0;1;Efectivo;2500.0;
2;166936.0;1;Efectivo;4000.0;
2;166939.0;1;Cheque;12890.0;
2;166940.0;1;Efectivo;7066.0;
2;166940.0;2;Rezago;350.0;
2;166942.0;1;Efectivo;3585.0;
2;166942.0;2;Rezago;350.0;
2;166943.0;1;Efectivo;1500.0;
2;166944.0;1;Efectivo;1000.0;
2;166946.0;1;Efectivo;6000.0;
2;166948.0;1;Efectivo;1000.0;
2;166949.0;1;Efectivo;6100.0;
2;166950.0;1;Efectivo;5000.0;
2;166951.0;1;Efectivo;3000.0;
2;166952.0;1;Efectivo;6000.0;
2;166952.0;2;Rezago;1250.0;
2;166954.0;1;Efectivo;3000.0;
2;166955.0;1;Cheque;100826.0;
2;166956.0;1;Efectivo;1900.0;
2;166956.0;2;Rezago;500.0;
2;166957.0;1;Efectivo;3000.0;
2;166958.0;1;Efectivo;2000.0;
2;166959.0;1;Efectivo;3000.0;
2;166959.0;2;Rezago;1000.0;
2;166960.0;1;Efectivo;1000.0;
2;166961.0;1;Efectivo;27105.0;
2;166961.0;2;Cheque;15000.0;
2;166962.0;1;Efectivo;1500.0;
2;166964.0;1;Efectivo;3000.0;
2;166966.0;1;Efectivo;3000.0;
2;166967.0;1;Efectivo;1500.0;
2;166968.0;1;Efectivo;1700.0;
2;166969.0;1;Efectivo;6000.0;
2;166969.0;2;Cheque;15000.0;
2;166970.0;1;Efectivo;4000.0;
2;166970.0;2;Cheque;500.0;
2;166971.0;1;Efectivo;1200.0;
2;166972.0;1;Efectivo;10765.0;
2;166972.0;2;Rezago;1250.0;
2;166973.0;1;Efectivo;2000.0;
2;166974.0;1;Efectivo;3000.0;
2;166976.0;1;Efectivo;20580.0;
2;166977.0;1;Efectivo;2000.0;
2;166978.0;1;Efectivo;2262.0;
2;166979.0;1;Efectivo;3000.0;
2;166980.0;1;Efectivo;3000.0;
2;166981.0;1;Efectivo;4000.0;
2;166982.0;1;Efectivo;1500.0;
2;166982.0;2;Cheque;5000.0;
2;166983.0;1;Efectivo;2500.0;
2;166984.0;1;Efectivo;1000.0;
2;166984.0;2;Rezago;500.0;
2;166985.0;1;Efectivo;3000.0;
2;166986.0;1;Efectivo;3000.0;
2;166987.0;1;Efectivo;4130.0;
2;166988.0;1;Efectivo;3000.0;
2;166989.0;1;Efectivo;3936.0;
2;166990.0;1;Efectivo;3000.0;
2;166992.0;1;Efectivo;24400.0;
2;166992.0;2;Cheque;323.0;
2;166993.0;1;Efectivo;1000.0;
2;166994.0;1;Efectivo;3936.0;
2;166995.0;1;Efectivo;3000.0;
2;166996.0;1;Efectivo;3000.0;
2;166997.0;1;Efectivo;3000.0;
2;166998.0;1;Efectivo;4130.0;
2;167051.0;1;Efectivo;2000.0;
2;167053.0;1;Efectivo;2000.0;
2;167054.0;1;Efectivo;5000.0;
2;167054.0;2;Rezago;500.0;
2;167055.0;1;Efectivo;6920.0;
2;167057.0;1;Efectivo;900.0;
2;167058.0;1;Efectivo;6000.0;
2;167059.0;1;Efectivo;3690.0;
2;167060.0;1;Efectivo;2000.0;
2;167061.0;1;Efectivo;5000.0;
2;167062.0;1;Rezago;500.0;
2;167063.0;1;Rezago;900.0;
2;167063.0;2;Cheque;3160.0;
2;167064.0;1;Efectivo;6000.0;
2;167065.0;1;Efectivo;1000.0;
2;167066.0;1;Efectivo;9301.42;
2;167067.0;1;Efectivo;4120.0;
2;167067.0;2;Rezago;1000.0;
2;167069.0;1;Efectivo;64.0;
2;167069.0;2;Rezago;500.0;
2;167070.0;1;Efectivo;1000.0;
2;167071.0;1;Efectivo;1000.0;
2;167072.0;1;Efectivo;1000.0;
2;167074.0;1;Efectivo;7872.0;
2;167075.0;1;Efectivo;2250.0;
2;167075.0;2;Rezago;500.0;
2;167076.0;1;Efectivo;5000.0;
2;167079.0;1;Efectivo;4000.0;
2;167080.0;1;Efectivo;1786.0;
2;167081.0;1;Efectivo;1000.0;
2;167084.0;1;Efectivo;5000.0;
2;167084.0;2;Rezago;500.0;
2;167085.0;1;Efectivo;13300.0;
2;167085.0;2;Cheque;130621.0;
2;167086.0;1;Efectivo;7416.0;
2;167087.0;1;Efectivo;10000.0;
2;167087.0;2;Rezago;3000.0;
2;167088.0;1;Efectivo;8000.0;
2;167090.0;1;Efectivo;7872.0;
2;167092.0;1;Efectivo;11352.0;
2;167094.0;1;Efectivo;1000.0;
2;167096.0;1;Efectivo;1500.0;
2;167097.0;1;Efectivo;6000.0;
2;167098.0;1;Efectivo;7298.0;
2;167099.0;1;Efectivo;3935.0;
2;167100.0;1;Efectivo;2735.0;
2;167101.0;1;Efectivo;1.0;
2;167102.0;1;Efectivo;10950.0;
2;167105.0;1;Efectivo;3448.0;
2;167106.0;1;Efectivo;500.0;
2;167108.0;1;Efectivo;12136.0;
2;167109.0;1;Efectivo;1500.0;
2;167111.0;1;Efectivo;3656.0;
2;167112.0;1;Cheque;11352.0;
2;167114.0;1;Efectivo;6000.0;
2;167116.0;1;Efectivo;3900.0;
2;167117.0;1;Efectivo;3690.0;
2;167118.0;1;Efectivo;2000.0;
2;167118.0;2;Rezago;500.0;
2;167119.0;1;Rezago;1000.0;
2;167119.0;2;Cheque;7200.0;
2;167120.0;1;Cheque;29089.0;
2;167121.0;1;Rezago;1000.0;
2;167121.0;2;Cheque;6000.0;
2;167122.0;1;Efectivo;3436.0;
2;167122.0;2;Rezago;500.0;
2;167123.0;1;Efectivo;2487.0;
2;167123.0;2;Rezago;500.0;
2;167124.0;1;Efectivo;4220.0;
2;167124.0;2;Rezago;500.0;
2;167126.0;1;Efectivo;3900.0;
2;167127.0;1;Efectivo;3436.0;
2;167127.0;2;Rezago;500.0;
2;167130.0;1;Efectivo;8650.0;
2;167131.0;1;Efectivo;3000.0;
2;167132.0;1;Efectivo;9440.0;
2;167133.0;1;Efectivo;1600.0;
2;167133.0;2;Rezago;500.0;
2;167134.0;1;Efectivo;5662.85;
2;167134.0;2;Cheque;7685.0;
2;167136.0;1;Efectivo;8656.0;
2;167137.0;1;Efectivo;5000.0;
2;167141.0;1;Efectivo;1950.0;
2;167141.0;2;Rezago;7250.0;
2;167142.0;1;Efectivo;2000.0;
2;167143.0;1;Efectivo;3500.0;
2;167144.0;1;Efectivo;5000.0;
2;167146.0;1;Efectivo;8655.0;
2;167147.0;1;Efectivo;2410.0;
2;167147.0;2;Rezago;500.0;
2;167149.0;1;Cheque;63288.0;
2;167150.0;1;Efectivo;2436.0;
2;167150.0;2;Rezago;1500.0;
2;167151.0;1;Efectivo;3500.0;
2;167152.0;1;Efectivo;4000.0;
2;167153.0;1;Rezago;6000.0;
2;167154.0;1;Efectivo;6800.0;
2;167155.0;1;Cheque;32000.0;
2;167156.0;1;Efectivo;1000.0;
2;167158.0;1;Efectivo;7000.0;
2;167160.0;1;Cheque;72029.0;
2;167162.0;1;Efectivo;6500.0;
2;167163.0;1;Efectivo;6000.0;
2;167164.0;1;Efectivo;6700.0;
2;167165.0;1;Efectivo;2000.0;
2;167166.0;1;Efectivo;3040.0;
2;167167.0;1;Efectivo;1000.0;
2;167168.0;1;Efectivo;8500.0;
2;167169.0;1;Efectivo;15000.0;
2;167170.0;1;Cheque;14000.0;
2;167171.0;1;Efectivo;3000.0;
2;167172.0;1;Efectivo;4000.0;
2;167173.0;1;Efectivo;3000.0;
2;167175.0;1;Efectivo;4000.0;
2;167176.0;1;Cheque;7000.0;
2;167177.0;1;Efectivo;1000.0;
2;167178.0;1;Tarjeta;4920.0;
2;167180.0;1;Efectivo;4500.0;
2;167181.0;1;Cheque;9300.0;
2;167182.0;1;Efectivo;2000.0;
2;167182.0;2;Cheque;2915.0;
2;167184.0;1;Efectivo;3500.0;
2;167185.0;1;Efectivo;10000.0;
2;167188.0;1;Efectivo;2000.0;
2;167190.0;1;Efectivo;1500.0;
2;167191.0;1;Efectivo;700.0;
2;167193.0;1;Efectivo;9000.0;
2;167194.0;1;Efectivo;1575.0;
2;167194.0;2;Cheque;10000.0;
2;167196.0;1;Efectivo;1500.0;
2;167197.0;1;Efectivo;3500.0;
2;167198.0;1;Efectivo;4000.0;
2;167199.0;1;Efectivo;86.0;
2;167201.0;1;Efectivo;1000.0;
2;167202.0;1;Efectivo;3360.0;
2;167204.0;1;Efectivo;1000.0;
2;167206.0;1;Efectivo;7000.0;
2;167206.0;2;Tarjeta;5300.0;
2;167207.0;1;Efectivo;3276.0;
2;167207.0;2;Rezago;2500.0;
2;167208.0;1;Efectivo;1500.0;
2;167209.0;1;Efectivo;4000.0;
2;167211.0;1;Efectivo;5000.0;
2;167212.0;1;Efectivo;2000.0;
2;167212.0;2;Rezago;500.0;
2;167213.0;1;Cheque;11805.0;
2;167214.0;1;Efectivo;2000.0;
2;167215.0;1;Efectivo;2000.0;
2;167216.0;1;Efectivo;3120.0;
2;167217.0;1;Efectivo;2000.0;
2;167218.0;1;Efectivo;5000.0;
2;167218.0;2;Rezago;500.0;
2;167220.0;1;Efectivo;1000.0;
2;167221.0;1;Efectivo;480.0;
2;167223.0;1;Efectivo;9920.0;
2;167223.0;2;Cheque;10000.0;
2;167224.0;1;Efectivo;5000.0;
2;167224.0;2;Rezago;500.0;
2;167225.0;1;Efectivo;2000.0;
2;167226.0;1;Efectivo;3100.0;
2;167227.0;1;Efectivo;1000.0;
2;167227.0;2;Cheque;1542.0;
2;167228.0;1;Efectivo;10000.0;
2;167229.0;1;Tarjeta;4920.0;
2;167230.0;1;Efectivo;3000.0;
2;167231.0;1;Cheque;7520.0;
2;167232.0;1;Efectivo;2000.0;
2;167234.0;1;Efectivo;3000.0;
2;167234.0;2;Rezago;2000.0;
2;167235.0;1;Efectivo;3000.0;
2;167237.0;1;Efectivo;4000.0;
2;167240.0;1;Efectivo;3000.0;
2;167241.0;1;Efectivo;1000.0;
2;167243.0;1;Efectivo;5000.0;
2;167244.0;1;Efectivo;2935.0;
2;167244.0;2;Rezago;1000.0;
2;167246.0;1;Efectivo;2000.0;
2;167246.0;2;Rezago;500.0;
2;167247.0;1;Efectivo;1150.0;
2;167248.0;1;Efectivo;3435.0;
2;167248.0;2;Rezago;500.0;
2;167351.0;1;Efectivo;6000.0;
2;167353.0;1;Efectivo;13815.0;
2;167354.0;1;Efectivo;10000.0;
2;167355.0;1;Efectivo;5000.0;
2;167356.0;1;Efectivo;10950.0;
2;167357.0;1;Efectivo;5635.0;
2;167357.0;2;Cheque;15000.0;
2;167360.0;1;Efectivo;3190.0;
2;167360.0;2;Rezago;500.0;
2;167361.0;1;Efectivo;8000.0;
2;167361.0;2;Rezago;500.0;
2;167362.0;1;Efectivo;10000.0;
2;167364.0;1;Efectivo;11070.0;
2;167365.0;1;Efectivo;6000.0;
2;167365.0;2;Rezago;500.0;
2;167366.0;1;Efectivo;11805.0;
2;167367.0;1;Efectivo;6000.0;
2;167369.0;1;Efectivo;8000.0;
2;167370.0;1;Efectivo;10000.0;
2;167371.0;1;Efectivo;2000.0;
2;167372.0;1;Efectivo;9000.0;
2;167374.0;1;Efectivo;1170.0;
2;167374.0;2;Rezago;2500.0;
2;167375.0;1;Efectivo;4000.0;
2;167376.0;1;Efectivo;5955.0;
2;167376.0;2;Rezago;1000.0;
2;167377.0;1;Efectivo;8000.0;
2;167378.0;1;Efectivo;12700.0;
2;167379.0;1;Efectivo;7000.0;
2;167380.0;1;Efectivo;5000.0;
2;167381.0;1;Efectivo;6510.0;
2;167381.0;2;Cheque;13390.0;
2;167383.0;1;Efectivo;12500.0;
2;167384.0;1;Efectivo;9860.0;
2;167384.0;2;Cheque;15000.0;
2;167385.0;1;Efectivo;4000.0;
2;167385.0;2;Rezago;500.0;
2;167386.0;1;Efectivo;8850.0;
2;167387.0;1;Efectivo;4500.0;
2;167388.0;1;Efectivo;11070.0;
2;167389.0;1;Efectivo;5500.0;
2;167390.0;1;Efectivo;3200.0;
2;167391.0;1;Efectivo;5660.0;
2;167391.0;2;Rezago;12840.0;
2;167392.0;1;Efectivo;5000.0;
2;167393.0;2;Efectivo;13000.0;
2;167394.0;1;Efectivo;10000.0;
2;167395.0;1;Efectivo;2000.0;
2;167396.0;1;Efectivo;3200.0;
2;167397.0;1;Efectivo;3605.0;
2;167398.0;1;Cheque;29499.0;
2;167399.0;1;Efectivo;11070.0;
2;167400.0;1;Efectivo;18000.0;
2;167400.0;2;Rezago;3500.0;
2;167403.0;1;Efectivo;3935.0;
2;167404.0;1;Efectivo;2000.0;
2;167404.0;2;Cheque;2950.0;
2;167405.0;1;Efectivo;1000.0;
2;167407.0;1;Efectivo;3000.0;
2;167407.0;2;Rezago;1000.0;
2;167408.0;1;Efectivo;1000.0;
2;167411.0;1;Efectivo;2935.0;
2;167411.0;2;Rezago;1000.0;
2;167412.0;1;Efectivo;1000.0;
2;167415.0;1;Efectivo;4000.0;
2;167416.0;1;Efectivo;3000.0;
2;167417.0;1;Efectivo;1882.0;
2;167418.0;1;Efectivo;1000.0;
2;167420.0;1;Efectivo;6460.0;
2;167421.0;1;Efectivo;3100.0;
2;167422.0;1;Efectivo;6000.0;
2;167422.0;2;Rezago;500.0;
2;167423.0;1;Efectivo;2000.0;
2;167424.0;1;Cheque;13375.0;
2;167426.0;1;Efectivo;2000.0;
2;167427.0;1;Efectivo;3000.0;
2;167428.0;1;Efectivo;2500.0;
2;167429.0;1;Rezago;1000.0;
2;167430.0;1;Efectivo;2000.0;
2;167432.0;1;Efectivo;5228.0;
2;167433.0;1;Efectivo;3300.0;
2;167434.0;1;Efectivo;1400.0;
2;167434.0;2;Rezago;2000.0;
2;167435.0;1;Efectivo;6100.0;
2;167435.0;2;Cheque;5900.0;
2;167436.0;1;Efectivo;1000.0;
2;167437.0;1;Efectivo;2200.0;
2;167437.0;2;Rezago;500.0;
2;167439.0;1;Efectivo;1000.0;
2;167440.0;1;Efectivo;2000.0;
2;167441.0;1;Efectivo;20.0;
2;167441.0;2;Cheque;2000.0;
2;167442.0;1;Rezago;9301.42;
2;167443.0;1;Efectivo;5000.0;
2;167445.0;1;Efectivo;4900.0;
2;167446.0;1;Rezago;1000.0;
2;167447.0;1;Efectivo;5000.0;
2;167447.0;2;Rezago;1500.0;
2;167448.0;1;Efectivo;1235.0;
2;167450.0;1;Efectivo;2435.0;
2;167450.0;2;Rezago;1500.0;
2;167451.0;1;Efectivo;1074.0;
2;167452.0;1;Efectivo;3000.0;
2;167453.0;1;Efectivo;7000.0;
2;167454.0;1;Efectivo;4000.0;
2;167455.0;1;Efectivo;5327.0;
2;167456.0;1;Efectivo;3000.0;
2;167457.0;1;Efectivo;4130.0;
2;167458.0;1;Efectivo;2600.0;
2;167460.0;1;Efectivo;4000.0;
2;167461.0;1;Efectivo;1500.0;
2;167462.0;1;Efectivo;27400.0;
2;167463.0;1;Efectivo;3000.0;
2;167464.0;1;Efectivo;1484.0;
2;167464.0;2;Rezago;4500.0;
2;167465.0;1;Efectivo;700.0;
2;167466.0;1;Efectivo;7372.0;
2;167466.0;2;Rezago;500.0;
2;167467.0;1;Efectivo;29100.0;
2;167467.0;2;Cheque;16499.0;
2;167468.0;1;Efectivo;2000.0;
2;167470.0;1;Efectivo;3000.0;
2;167471.0;1;Efectivo;3000.0;
2;167472.0;1;Efectivo;21700.0;
2;167473.0;1;Efectivo;3000.0;
2;167474.0;1;Efectivo;4000.0;
2;167475.0;1;Efectivo;2000.0;
2;167476.0;1;Efectivo;3000.0;
2;167477.0;1;Efectivo;25190.0;
2;167477.0;2;Cheque;10900.0;
2;167478.0;1;Efectivo;2500.0;
2;167479.0;1;Efectivo;3000.0;
2;167479.0;2;Rezago;500.0;
2;167480.0;1;Efectivo;2000.0;
2;167481.0;1;Efectivo;4000.0;
2;167482.0;1;Efectivo;5888.0;
2;167482.0;2;Rezago;1000.0;
2;167483.0;1;Efectivo;1500.0;
2;167484.0;1;Efectivo;12660.0;
2;167485.0;1;Efectivo;3000.0;
2;167486.0;1;Efectivo;7000.0;
2;167487.0;1;Efectivo;8000.0;
2;167488.0;1;Efectivo;2000.0;
2;167489.0;1;Efectivo;4000.0;
2;167489.0;2;Rezago;500.0;
2;167490.0;1;Efectivo;3000.0;
2;167491.0;1;Efectivo;900.0;
2;167492.0;1;Efectivo;2000.0;
2;167493.0;1;Efectivo;3000.0;
2;167494.0;1;Efectivo;1000.0;
2;167495.0;1;Efectivo;4220.0;
2;167495.0;2;Rezago;500.0;
2;167496.0;1;Efectivo;2436.0;
2;167496.0;2;Rezago;1500.0;
2;167497.0;1;Efectivo;2000.0;
2;167498.0;1;Efectivo;4000.0;
2;167499.0;1;Efectivo;1000.0;
2;167499.0;2;Rezago;500.0;
2;167762.0;1;Tarjeta;8470.0;
2;167947.0;1;Tarjeta;8250.0;
2;168051.0;1;Rezago;1500.0;
2;168052.0;1;Efectivo;2500.0;
2;168053.0;1;Efectivo;15500.0;
2;168054.0;1;Cheque;4000.0;
2;168056.0;1;Efectivo;2000.0;
2;168058.0;1;Efectivo;1500.0;
2;168058.0;2;Cheque;2550.0;
2;168060.0;1;Rezago;500.0;
2;168061.0;1;Efectivo;3000.0;
2;168061.0;2;Rezago;500.0;
2;168063.0;1;Mercaderia;98836.72;
2;168064.0;1;Efectivo;700.0;
2;168065.0;1;Efectivo;1000.0;
2;168066.0;1;Cheque;33029.06;
2;168068.0;1;Efectivo;4000.0;
2;168069.0;1;Efectivo;53025.0;
2;168071.0;1;Cheque;60000.0;
2;168074.0;1;Efectivo;5000.0;
2;168075.0;1;Efectivo;6500.0;
2;168077.0;1;Efectivo;3000.0;
2;168080.0;1;Cheque;13500.0;
2;168081.0;1;Efectivo;6670.0;
2;168081.0;2;Rezago;750.0;
2;168082.0;1;Rezago;500.0;
2;168082.0;2;Cheque;12400.0;
2;168083.0;1;Efectivo;5000.0;
2;168086.0;1;Cheque;32028.0;
2;168088.0;1;Efectivo;3500.0;
2;168090.0;1;Efectivo;7000.0;
2;168090.0;2;Rezago;1000.0;
2;168093.0;1;Cheque;15500.0;
2;168094.0;1;Efectivo;3000.0;
2;168094.0;2;Rezago;500.0;
2;168095.0;1;Efectivo;1000.0;
2;168097.0;1;Efectivo;12195.0;
2;168097.0;2;Rezago;2500.0;
2;168098.0;1;Efectivo;7000.0;
2;168099.0;1;Cheque;14000.0;
2;168101.0;1;Efectivo;1000.0;
2;168102.0;1;Efectivo;978.0;
2;168105.0;1;Efectivo;3436.0;
2;168105.0;2;Rezago;500.0;
2;168106.0;1;Efectivo;3476.0;
2;168106.0;2;Rezago;500.0;
