NroFactura;TipoFactura;ItemFactura;IDCodProd;Cantidad;PrecioUnitario;PorcentajeDescuento;TotalLinea;UnidadMedida;ImporteDescuento
5732;A;1;180;2;17886.95;0;35773.9;C/U;0.0
5733;A;1;65;4;8545.45;30;23927.26;C/U;10254.54
5733;A;2;75;4;10239.66;30;28671.05;C/U;12287.59
5733;A;3;180;1;23760.33;30;16632.23;C/U;7128.1
5734;A;1;65;1;8545.45;20;6836.36;C/U;1709.09
5734;A;2;75;1;10239.66;20;8191.73;C/U;2047.93
5735;A;1;75;1;10239.66;27;7474.95;C/U;2764.71
5736;A;1;110C;2;16095.04;30;22533.06;C/U;9657.02
5736;A;2;100SP;1;16095.04;25;12071.28;C/U;4023.76
5736;A;3;65;2;8545.45;25;12818.18;C/U;4272.73
5736;A;4;75;2;10239.66;25;15359.49;C/U;5119.83
5737;A;1;75;2;8712.0;0;17424.0;C/U;0.0
5737;A;2;110C;2;15180.0;0;30360.0;C/U;0.0
5737;A;3;180;1;19800.0;0;19800.0;C/U;0.0
5738;A;1;65;2;8545.45;25;12818.18;C/U;4272.73
5739;A;1;65;1;8545.45;25;6409.09;C/U;2136.36
5739;A;2;75;1;10239.66;25;7679.75;C/U;2559.92
5740;A;1;110C;2;16095.04;20;25752.06;C/U;6438.02
5741;A;1;65;1;8545.45;25;6409.09;C/U;2136.36
5742;A;1;75;3;7292.56;0;21877.68;C/U;0.0
5743;A;1;180;4;17886.95;0;71547.8;C/U;0.0
5744;A;1;110C;4;16095.04;25;48285.12;C/U;16095.04
5745;A;1;110C;1;16095.04;25;12071.28;C/U;4023.76
5745;A;2;100SP;1;16095.04;25;12071.28;C/U;4023.76
5745;A;3;65;4;8545.45;25;25636.35;C/U;8545.45
5745;A;4;75;3;10239.66;25;23039.24;C/U;7679.75
5746;A;1;110C;2;16095.04;25;24142.56;C/U;8047.52
5747;A;1;45FKA;1;8545.45;25;6409.09;C/U;2136.36
5747;A;2;65;1;8545.45;25;6409.09;C/U;2136.36
5747;A;3;75;1;10239.66;25;7679.75;C/U;2559.92
5748;A;1;110C;15;12166.0;0;182490.0;C/U;0.0
5748;A;2;180;15;18407.0;0;276105.0;C/U;0.0
5748;A;3;65;25;6328.0;0;158200.0;C/U;0.0
5748;A;4;75;25;7192.0;0;179800.0;C/U;0.0
5748;A;5;240;2;23401.0;0;46802.0;C/U;0.0
5749;A;1;65;1;8545.45;20;6836.36;C/U;1709.09
5750;A;1;65;2;8545.45;20;13672.72;C/U;3418.18
5751;A;1;45FKA;1;8545.45;20;6836.36;C/U;1709.09
5751;A;2;65;1;8545.45;20;6836.36;C/U;1709.09
5752;A;1;65;1;4796.0;0;4796.0;C/U;0.0
5752;A;2;75;2;5450.21;0;10900.42;C/U;0.0
5752;A;3;110C;1;9195.28;0;9195.28;C/U;0.0
5753;A;1;110C;5;10365.0;0;51825.0;C/U;0.0
5753;A;2;65;14;5503.0;0;77042.0;C/U;0.0
5753;A;3;75;2;6595.0;0;13190.0;C/U;0.0
5754;A;1;90;1;15838.84;25;11879.13;C/U;3959.71
5754;A;2;45FKA;1;8545.45;25;6409.09;C/U;2136.36
5755;A;1;75;1;10239.66;20;8191.73;C/U;2047.93
5756;A;1;65;1;8545.45;20;6836.36;C/U;1709.09
5756;A;2;75;1;10239.66;20;8191.73;C/U;2047.93
5757;A;1;1004X4;1;15838.84;0;15838.84;C/U;0.0
5758;A;1;CON;30000;130.0;0;3900000.0;KG;0.0
5759;A;1;CON;31488;130.0;0;4093440.0;KG;0.0
5760;A;1;65;1;8545.45;25;6409.09;C/U;2136.36
5761;A;1;110C;1;16095.04;20;12876.03;C/U;3219.01
5762;A;1;75I;3;10239.66;27;22424.86;C/U;8294.12
5762;A;2;45FKA;2;8545.45;27;12476.36;C/U;4614.54
5763;A;1;180;20;17017.18;0;340343.6;C/U;0.0
5764;A;1;110C;2;16095.04;20;25752.06;C/U;6438.02
5765;A;1;180;10;17017.18;0;170171.8;C/U;0.0
5766;A;1;180;10;17017.18;0;170171.8;C/U;0.0
5767;A;1;110C;2;16095.04;25;24142.56;C/U;8047.52
5768;A;1;75;1;10239.66;25;7679.75;C/U;2559.92
5769;A;1;180;4;23760.33;30;66528.92;C/U;28512.4
5769;A;2;110C;4;16095.04;30;45066.11;C/U;19314.05
5769;A;3;75;4;10239.66;25;30718.98;C/U;10239.66
5770;A;1;110C;3;16095.04;20;38628.1;C/U;9657.02
5771;A;1;180;4;22314.04;0;89256.16;C/U;0.0
5772;A;1;180;4;17886.95;0;71547.8;C/U;0.0
5773;A;1;75;1;10239.66;20;8191.73;C/U;2047.93
5774;A;1;CON;12000;130.0;0;1560000.0;KG;0.0
5775;A;1;110C;2;16095.04;25;24142.56;C/U;8047.52
5776;A;1;65;1;4796.49;0;4796.49;C/U;0.0
5776;A;2;180;1;13179.82;0;13179.82;C/U;0.0
5776;A;3;65;2;4796.49;0;9592.98;C/U;0.0
5776;A;4;75;1;5450.21;0;5450.21;C/U;0.0
5777;A;1;65F;4;4958.67;0;19834.68;C/U;0.0
5777;A;2;75F;4;5785.12;0;23140.48;C/U;0.0
5777;A;3;65;4;8545.45;25;25636.35;C/U;8545.45
5777;A;4;75;4;10239.66;25;30718.98;C/U;10239.66
5777;A;5;45FKA;1;8545.45;25;6409.09;C/U;2136.36
5777;A;6;45R12;1;11107.43;25;8330.57;C/U;2776.86
5777;A;7;45FIT;1;12086.77;25;9065.08;C/U;3021.69
5777;A;8;100SP;1;16095.04;25;12071.28;C/U;4023.76
5777;A;9;180I;2;21070.29;0;42140.58;C/U;0.0
5778;A;1;45FKA;1;8545.45;20;6836.36;C/U;1709.09
5779;A;1;45FKA;1;8545.45;20;6836.36;C/U;1709.09
5779;A;2;65;1;8545.45;20;6836.36;C/U;1709.09
5780;A;1;1004X4;1;15838.84;20;12671.07;C/U;3167.77
5781;A;1;75;1;10239.66;20;8191.73;C/U;2047.93
5782;A;1;110C;2;16095.04;25;24142.56;C/U;8047.52
5783;A;1;65;2;8545.45;25;12818.18;C/U;4272.73
5784;A;1;110C;6;16095.04;25;72427.68;C/U;24142.56
5785;A;1;75;2;10239.66;25;15359.49;C/U;5119.83
5786;A;1;110C;1;17061.98;20;13649.58;C/U;3412.4
5787;A;1;180;4;17886.95;0;71547.8;C/U;0.0
5788;A;1;M12X65;575;528.81;0;304065.75;C/U;0.0
5788;A;2;M12X75;350;566.8;0;198380.0;C/U;0.0
5788;A;3;M12X110C;50;766.45;0;38322.5;C/U;0.0
5788;A;4;M12X160T;175;1107.6;0;193830.0;C/U;0.0
5789;A;1;65;1;7983.47;20;6386.78;C/U;1596.69
5789;A;2;75;1;9570.24;20;7656.19;C/U;1914.05
5790;A;1;100SP;2;17061.98;20;27299.17;C/U;6824.79
5791;A;1;75;3;10239.66;0;30718.98;C/U;0.0
5792;A;1;180;6;19317.9;0;115907.4;C/U;0.0
5793;A;1;65;6;8545.45;25;38454.53;C/U;12818.18
5793;A;2;90;1;15838.84;25;11879.13;C/U;3959.71
5794;A;1;75;3;10239.66;20;24575.18;C/U;6143.8
5795;A;1;180;1;25185.95;0;25185.95;C/U;0.0
5796;A;1;65;5;8545.45;30;29909.08;C/U;12818.18
5796;A;2;75;5;10239.66;30;35838.81;C/U;15359.49
5796;A;3;45FKA;2;8545.45;30;11963.63;C/U;5127.27
5797;A;1;65;2;8545.45;25;12818.18;C/U;4272.73
5798;A;1;180;2;25185.95;20;40297.52;C/U;10074.38
5798;A;2;110C;4;17061.98;20;54598.34;C/U;13649.58
5798;A;3;75;4;10851.23;20;34723.94;C/U;8680.98
5798;A;4;65;3;9057.85;20;21738.84;C/U;5434.71
5799;A;1;45FKA;1;9057.85;20;7246.28;C/U;1811.57
5799;A;2;75;1;10851.23;20;8680.98;C/U;2170.25
5800;A;1;110C;2;17061.98;27;24910.49;C/U;9213.47
5801;A;1;AG;1320;54.47;27;52487.29;KG;19413.11
5802;A;1;120;2;14218.0;0;28436.0;C/U;0.0
5802;A;2;240;2;24805.0;0;49610.0;C/U;0.0
5803;A;1;45FKA;1;8545.45;20;6836.36;C/U;1709.09
5803;A;2;75;1;10239.66;20;8191.73;C/U;2047.93
5804;A;1;45FIT;1;12809.91;20;10247.93;C/U;2561.98
5805;A;1;75;1;10851.23;20;8680.98;C/U;2170.25
5805;A;2;110C;1;17061.98;20;13649.58;C/U;3412.4
5806;A;1;110C;4;16095.04;20;51504.13;C/U;12876.03
5806;A;2;180;2;23760.33;20;38016.53;C/U;9504.13
5807;A;1;65;2;9057.85;0;18115.7;C/U;0.0
5808;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5809;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5810;A;1;110C;10;17061.98;10;153557.82;C/U;17061.98
5811;A;1;65;2;8545.45;25;12818.18;C/U;4272.73
5811;A;2;90;1;15838.84;25;11879.13;C/U;3959.71
5812;A;1;65;2;9057.85;20;14492.56;C/U;3623.14
5813;A;1;Q660;1;10888.42;25;8166.32;C/U;2722.11
5814;A;1;45FIT;1;11776.85;25;8832.64;C/U;2944.21
5815;A;1;65;1;9057.85;25;6793.39;C/U;2264.46
5816;A;1;180;2;25185.95;25;37778.93;C/U;12592.98
5817;A;1;180;3;16033.05;0;48099.15;C/U;0.0
5817;A;2;110C;2;10654.54;0;21309.08;C/U;0.0
5817;A;3;45FKA;2;5247.93;0;10495.86;C/U;0.0
5817;A;4;65;5;5668.59;0;28342.95;C/U;0.0
5818;A;1;65;6;8545.45;25;38454.53;C/U;12818.18
5819;A;1;65;25;5503.0;0;137575.0;C/U;0.0
5819;A;2;110C;4;10365.0;0;41460.0;C/U;0.0
5820;A;1;75;1;10851.23;20;8680.98;C/U;2170.25
5821;A;1;65;1;9057.85;25;6793.39;C/U;2264.46
5822;A;1;110C;1;17061.98;20;13649.58;C/U;3412.4
5823;A;1;100SP;4;17061.98;25;51185.94;C/U;17061.98
5824;A;1;45FKA;2;9057.85;25;13586.78;C/U;4528.93
5825;A;1;110C;50;12148.76;0;607438.0;C/U;0.0
5826;A;1;240;2;31132.23;30;43585.12;C/U;18679.34
5826;A;2;110C;2;17061.98;30;23886.77;C/U;10237.19
5827;A;1;75;3;10239.66;25;23039.24;C/U;7679.75
5827;A;2;65;2;8545.45;25;12818.18;C/U;4272.73
5828;A;1;65;1;9057.85;0;9057.85;C/U;0.0
5829;A;1;110C;4;17061.98;10;61423.13;C/U;6824.79
5830;A;1;110C;4;17061.98;25;51185.94;C/U;17061.98
5831;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5832;A;1;75;2;10851.23;25;16276.85;C/U;5425.62
5832;A;2;65;1;9057.85;25;6793.39;C/U;2264.46
5833;A;1;75F;1;6132.23;0;6132.23;C/U;0.0
5833;A;2;65F;1;5256.19;0;5256.19;C/U;0.0
5833;A;3;45FKA;1;5256.16;0;5256.16;C/U;0.0
5834;A;1;45FKA;1;9057.85;25;6793.39;C/U;2264.46
5835;A;1;75;2;10239.66;25;15359.49;C/U;5119.83
5835;A;2;65;2;8545.45;25;12818.18;C/U;4272.73
5836;A;1;75;1;10239.66;20;8191.73;C/U;2047.93
5837;A;1;75;1;10851.23;0;10851.23;C/U;0.0
5838;A;1;65;1;9057.85;0;9057.85;C/U;0.0
5839;A;1;75;2;10851.23;20;17361.97;C/U;4340.49
5840;A;1;65;2;9057.85;25;13586.78;C/U;4528.93
5840;A;2;75;3;10851.23;25;24415.27;C/U;8138.42
5841;A;1;180;4;19317.9;0;77271.6;C/U;0.0
5842;A;1;65;2;9057.85;25;13586.78;C/U;4528.93
5843;A;1;180;2;25185.95;20;40297.52;C/U;10074.38
5844;A;1;180;1;25185.95;20;20148.76;C/U;5037.19
5845;A;1;110C;3;17061.98;25;38389.46;C/U;12796.49
5846;A;1;75;2;10851.23;25;16276.85;C/U;5425.62
5847;A;1;110C;4;17061.98;30;47773.54;C/U;20474.38
5848;A;1;65;3;8545.45;20;20509.08;C/U;5127.27
5848;A;2;45FKA;1;8545.45;20;6836.36;C/U;1709.09
5848;A;3;ON65;1;4958.67;0;4958.67;C/U;0.0
5848;A;4;ON65;1;4958.67;0;4958.67;C/U;0.0
5848;A;5;ON75;2;5785.12;0;11570.24;C/U;0.0
5849;A;1;110C;3;17061.98;25;38389.46;C/U;12796.49
5849;A;2;75;1;10851.23;25;8138.42;C/U;2712.81
5850;A;1;100SP;1;17061.98;20;13649.58;C/U;3412.4
5850;A;2;45FKA;1;9057.85;20;7246.28;C/U;1811.57
5851;A;1;65;1;9057.85;25;6793.39;C/U;2264.46
5851;A;2;75;2;10851.23;25;16276.85;C/U;5425.62
5852;A;1;65;2;9057.85;20;14492.56;C/U;3623.14
5852;A;2;45FKA;1;9057.85;20;7246.28;C/U;1811.57
5852;A;3;75;1;10851.23;20;8680.98;C/U;2170.25
5853;A;1;65;3;9057.85;25;20380.16;C/U;6793.39
5854;A;1;180;10;19141.32;0;191413.2;C/U;0.0
5854;A;2;75;5;8246.94;0;41234.7;C/U;0.0
5855;A;1;180;4;19317.9;0;77271.6;C/U;0.0
5856;A;1;180;12;18378.56;0;220542.72;C/U;0.0
5857;A;1;180;5;18378.56;0;91892.8;C/U;0.0
5858;A;1;180;3;18378.56;0;55135.68;C/U;0.0
5859;A;1;65;4;9057.85;25;27173.55;C/U;9057.85
5859;A;2;90;1;16789.25;25;12591.94;C/U;4197.31
5860;A;1;180;2;25185.95;20;40297.52;C/U;10074.38
5861;A;1;110C;2;17061.98;20;27299.17;C/U;6824.79
5862;A;1;110C;1;17061.98;20;13649.58;C/U;3412.4
5863;A;1;180;1;25185.95;30;17630.17;C/U;7555.79
5864;A;1;180;6;25185.95;30;105780.99;C/U;45334.71
5865;A;1;180;2;19317.9;0;38635.8;C/U;0.0
5866;A;1;90;1;16789.25;25;12591.94;C/U;4197.31
5867;A;1;75;1;10851.23;20;8680.98;C/U;2170.25
5868;A;1;75;1;10851.23;20;8680.98;C/U;2170.25
5869;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5870;A;1;65;2;9057.85;25;13586.78;C/U;4528.93
5870;A;2;110C;2;17061.98;25;25592.97;C/U;8530.99
5871;A;1;65;1;9057.85;25;6793.39;C/U;2264.46
5872;A;1;75;5;10851.23;27;39606.99;C/U;14649.16
5872;A;2;180;5;25185.95;27;91928.72;C/U;34001.03
5872;A;3;110C;8;17061.98;27;99641.96;C/U;36853.88
5873;A;1;45FIT;1;11776.85;25;8832.64;C/U;2944.21
5874;A;1;45FKA;10;7635.0;0;76350.0;C/U;0.0
5874;A;2;65;25;6708.0;0;167700.0;C/U;0.0
5874;A;3;75;25;7624.0;0;190600.0;C/U;0.0
5874;A;4;110C;15;12896.0;0;193440.0;C/U;0.0
5874;A;5;180;15;19511.0;0;292665.0;C/U;0.0
5874;A;6;90;5;11824.0;0;59120.0;C/U;0.0
5874;A;7;45FIT;1;11776.85;0;11776.85;C/U;0.0
5874;A;8;45CRV;1;12809.91;0;12809.91;C/U;0.0
5875;A;1;45FKA;10;7635.0;0;76350.0;C/U;0.0
5875;A;2;65;25;6708.0;0;167700.0;C/U;0.0
5875;A;3;75;25;7624.0;0;190600.0;C/U;0.0
5875;A;4;110C;15;12896.0;0;193440.0;C/U;0.0
5875;A;5;180;15;19511.0;0;292665.0;C/U;0.0
5875;A;6;90;5;10531.0;0;52655.0;C/U;0.0
5875;A;7;45FIT;1;8879.0;0;8879.0;C/U;0.0
5875;A;8;45CRV;1;11872.0;0;11872.0;C/U;0.0
5876;A;1;110C;2;12016.4;0;24032.8;C/U;0.0
5877;A;1;110C;4;17061.98;30;47773.54;C/U;20474.38
5878;A;1;180;8;18378.56;0;147028.48;C/U;0.0
5879;A;1;180;4;18378.56;0;73514.24;C/U;0.0
5880;A;1;180;3;18378.56;0;55135.68;C/U;0.0
5881;A;1;100SP;2;17061.98;25;25592.97;C/U;8530.99
5882;A;1;110C;3;17061.98;20;40948.75;C/U;10237.19
5883;A;1;75;1;10851.23;20;8680.98;C/U;2170.25
5884;A;1;180;10;17808.0;0;178080.0;C/U;0.0
5885;A;1;110C;2;9930.9;0;19861.8;C/U;0.0
5886;A;1;180;2;19317.9;0;38635.8;C/U;0.0
5887;A;1;RES;15755;140.0;0;2205700.0;C/U;0.0
5888;A;1;RES;17577;140.0;0;2460780.0;C/U;0.0
5889;A;1;180;8;19317.9;0;154543.2;C/U;0.0
5890;A;1;65;5;9057.85;25;33966.94;C/U;11322.31
5890;A;2;75;5;10851.23;25;40692.11;C/U;13564.04
5891;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5892;A;1;65;2;9057.85;20;14492.56;C/U;3623.14
5892;A;2;75;1;10851.23;20;8680.98;C/U;2170.25
5893;A;1;110C;2;17061.98;25;25592.97;C/U;8530.99
5894;A;1;65;1;9057.85;25;6793.39;C/U;2264.46
5894;A;2;75F;1;6132.23;0;6132.23;C/U;0.0
5894;A;3;65F;1;5256.19;0;5256.19;C/U;0.0
5895;A;1;65;5;9057.85;25;33966.94;C/U;11322.31
5896;A;1;65;2;5730.57;0;11461.14;C/U;0.0
5897;A;1;110C;5;10988.0;0;54940.0;C/U;0.0
5897;A;2;180;4;16220.0;0;64880.0;C/U;0.0
5897;A;3;65;6;5833.0;0;34998.0;C/U;0.0
5897;A;4;75;15;6988.0;0;104820.0;C/U;0.0
5898;A;1;75;2;10851.23;20;17361.97;C/U;4340.49
5899;A;1;75;3;10851.23;20;26042.95;C/U;6510.74
5899;A;2;65;2;9057.85;20;14492.56;C/U;3623.14
5899;A;3;100SP;1;17061.98;20;13649.58;C/U;3412.4
5899;A;4;45FKA;1;9057.85;20;7246.28;C/U;1811.57
5900;A;1;65;1;9057.85;25;6793.39;C/U;2264.46
5901;A;1;110C;2;17061.98;27;24910.49;C/U;9213.47
5902;A;1;75;1;10851.23;0;10851.23;C/U;0.0
5903;A;1;110C;5;17061.98;30;59716.93;C/U;25592.97
5903;A;2;80T;2;12702.47;30;17783.46;C/U;7621.48
5903;A;3;75;2;10851.23;30;15191.72;C/U;6510.74
5904;A;1;75;1;10851.23;0;10851.23;C/U;0.0
5905;A;1;75;1;10851.23;10;9766.11;C/U;1085.12
5906;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5907;A;1;180;4;19317.9;0;77271.6;C/U;0.0
5908;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5909;A;1;180;8;19317.9;0;154543.2;C/U;0.0
5910;A;1;65;3;9057.85;25;20380.16;C/U;6793.39
5910;A;2;45FIT;1;11776.85;25;8832.64;C/U;2944.21
5911;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5912;A;1;180;2;19317.9;0;38635.8;C/U;0.0
5913;A;1;75;4;6418.18;0;25672.72;C/U;0.0
5913;A;2;65;1;5730.57;0;5730.57;C/U;0.0
5914;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5915;A;1;180;14;18378.56;0;257299.84;C/U;0.0
5916;A;1;180;4;18378.56;0;73514.24;C/U;0.0
5917;A;1;180;2;18376.56;0;36753.12;C/U;0.0
5918;A;1;75;2;10851.23;20;17361.97;C/U;4340.49
5918;A;2;65;1;9057.85;20;7246.28;C/U;1811.57
5919;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5920;A;1;75;1;10851.23;25;8138.42;C/U;2712.81
5920;A;2;65;1;9057.85;25;6793.39;C/U;2264.46
5920;A;3;45FKA;1;9057.85;25;6793.39;C/U;2264.46
5920;A;4;65F;1;5256.19;0;5256.19;C/U;0.0
5921;A;1;100SP;1;17061.98;25;12796.49;C/U;4265.5
5922;A;1;110C;3;17061.98;25;38389.46;C/U;12796.49
5923;A;1;110C;1;17061.98;20;13649.58;C/U;3412.4
5924;A;1;BT 24/240;1;173425.69;0;173425.69;C/U;0.0
5925;A;1;180;8;17500.0;0;140000.0;C/U;0.0
5926;A;1;180;4;19317.9;0;77271.6;C/U;0.0
5927;A;1;45FKA;2;9057.85;25;13586.78;C/U;4528.93
5927;A;2;100SP;1;17061.98;25;12796.49;C/U;4265.5
5928;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5929;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5930;A;1;75;15;8228.0;0;123420.0;C/U;0.0
5930;A;2;110C;60;12148.0;0;728880.0;C/U;0.0
5930;A;3;180;20;19141.0;0;382820.0;C/U;0.0
5931;A;1;75;3;10851.23;25;24415.27;C/U;8138.42
5931;A;2;65;1;9057.85;25;6793.39;C/U;2264.46
5932;A;1;65;1;9057.85;30;6340.5;C/U;2717.36
5933;A;1;180;1;25185.95;30;17630.17;C/U;7555.79
5934;A;1;75;1;10851.23;25;8138.42;C/U;2712.81
5934;A;2;65;1;9057.85;25;6793.39;C/U;2264.46
5935;A;1;65;1;9057.85;25;6793.39;C/U;2264.46
5936;A;1;65;2;9057.85;25;13586.78;C/U;4528.93
5937;A;1;75;2;10851.23;0;21702.46;C/U;0.0
5938;A;1;180;10;17500.0;0;175000.0;C/U;0.0
5939;A;1;180;10;19481.27;0;194812.7;C/U;0.0
5940;A;1;65;2;5179.67;0;10359.34;C/U;0.0
5940;A;2;75;2;5886.23;0;11772.46;C/U;0.0
5940;A;3;110C;1;9930.9;0;9930.9;C/U;0.0
5941;A;1;75;1;10851.23;20;8680.98;C/U;2170.25
5942;A;1;75;2;10851.23;20;17361.97;C/U;4340.49
5942;A;2;65;2;9057.85;20;14492.56;C/U;3623.14
5943;A;1;180;1;25185.95;25;18889.46;C/U;6296.49
5944;A;1;240;2;31132.23;25;46698.35;C/U;15566.12
5945;A;1;110C;1;17061.98;25;12796.49;C/U;4265.5
5946;A;1;180;2;25185.95;25;37778.93;C/U;12592.98
5946;A;2;65;1;9057.85;25;6793.39;C/U;2264.46
5947;A;1;180;2;25185.95;20;40297.52;C/U;10074.38
5947;A;2;110C;2;17061.98;20;27299.17;C/U;6824.79
5948;A;1;75;1;10851.23;20;8680.98;C/U;2170.25
5948;A;2;65;1;9057.85;20;7246.28;C/U;1811.57
5949;A;1;110C;6;17061.98;25;76778.91;C/U;25592.97
5950;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5951;A;1;65;2;9057.85;25;13586.78;C/U;4528.93
5951;A;2;75;1;10851.23;25;8138.42;C/U;2712.81
5952;A;1;110C;5;17061.98;20;68247.92;C/U;17061.98
5952;A;2;75;5;10851.23;20;43404.92;C/U;10851.23
5952;A;3;65;3;9057.85;20;21738.84;C/U;5434.71
5953;A;1;180;2;25185.95;20;40297.52;C/U;10074.38
5954;A;1;180;20;18322.78;0;366455.6;C/U;0.0
5955;A;1;75;1;10851.23;20;8680.98;C/U;2170.25
5956;A;1;180;4;20476.98;0;81907.92;C/U;0.0
5957;A;1;180;4;20476.98;0;81907.92;C/U;0.0
5958;A;1;75;10;6418.18;0;64181.8;C/U;0.0
5958;A;2;65;7;5730.58;0;40114.06;C/U;0.0
5958;A;3;45FKA;1;5506.61;0;5506.61;C/U;0.0
5959;A;1;65;3;9057.85;25;20380.16;C/U;6793.39
5960;A;1;65;2;9057.85;0;18115.7;C/U;0.0
5960;A;2;75;1;10851.23;0;10851.23;C/U;0.0
5961;A;1;75;1;10851.23;20;8680.98;C/U;2170.25
5962;A;1;65;1;7524.0;0;7524.0;C/U;0.0
5962;A;2;75;1;8712.0;0;8712.0;C/U;0.0
5962;A;3;180;1;19800.0;0;19800.0;C/U;0.0
5963;A;1;180;1;14234.2;0;14234.2;C/U;0.0
5964;A;1;65;1;9057.85;25;6793.39;C/U;2264.46
5965;A;1;110C;4;17061.98;25;51185.94;C/U;17061.98
5966;A;1;65;3;9057.85;20;21738.84;C/U;5434.71
5966;A;2;75;1;10851.23;20;8680.98;C/U;2170.25
5967;A;1;180;2;25185.95;20;40297.52;C/U;10074.38
5968;A;1;65;10;9057.85;25;67933.88;C/U;22644.63
5969;A;1;CON;20000;137.0;0;2740000.0;KG;0.0
5970;A;1;100SP;1;17061.98;20;13649.58;C/U;3412.4
5970;A;2;75;1;10851.23;20;8680.98;C/U;2170.25
5971;A;1;1004X4;1;10812.0;0;10812.0;C/U;0.0
5971;A;2;90;1;10812.0;0;10812.0;C/U;0.0
5971;A;3;65;12;5833.0;0;69996.0;C/U;0.0
5971;A;4;110C;9;10988.0;0;98892.0;C/U;0.0
5971;A;5;75;4;6989.0;0;27956.0;C/U;0.0
5971;A;6;100SP;5;10988.0;0;54940.0;C/U;0.0
5972;A;1;75;1;10851.23;20;8680.98;C/U;2170.25
5972;A;2;100SP;1;17061.98;20;13649.58;C/U;3412.4
5973;A;1;110C;2;17061.98;25;25592.97;C/U;8530.99
5974;A;1;180;4;19481.27;0;77925.08;C/U;0.0
5975;A;1;180;4;19481.27;0;77925.08;C/U;0.0
5976;A;1;180;2;19481.27;0;38962.54;C/U;0.0
5977;A;1;65;4;9057.85;25;27173.55;C/U;9057.85
5977;A;2;90;1;16789.25;25;12591.94;C/U;4197.31
5978;A;1;45FKA;10;7635.0;0;76350.0;C/U;0.0
5978;A;2;65;25;6708.0;0;167700.0;C/U;0.0
5978;A;3;75;25;7624.0;0;190600.0;C/U;0.0
5978;A;4;110C;15;12896.0;0;193440.0;C/U;0.0
5978;A;5;180;15;19511.0;0;292665.0;C/U;0.0
5978;A;6;180I;2;19511.0;0;39022.0;C/U;0.0
5978;A;7;65I;1;6708.0;0;6708.0;C/U;0.0
5979;A;1;180;6;20476.98;0;122861.88;C/U;0.0
5980;A;1;180;4;20476.98;0;81907.92;C/U;0.0
5981;A;1;75;2;10851.23;20;17361.97;C/U;4340.49
5982;A;1;45FIT;1;11776.85;20;9421.48;C/U;2355.37
5983;A;1;180;15;19232.64;0;288489.6;C/U;0.0
5984;A;1;75;1;10851.23;20;8680.98;C/U;2170.25
5985;A;1;180;2;25185.95;20;40297.52;C/U;10074.38
5985;A;2;110C;2;17061.98;20;27299.17;C/U;6824.79
5986;A;1;75;1;10851.23;20;8680.98;C/U;2170.25
5987;A;1;240;2;24805.0;0;49610.0;C/U;0.0
5988;A;1;110C;2;17061.98;20;27299.17;C/U;6824.79
5989;A;1;110C;4;17061.98;20;54598.34;C/U;13649.58
5990;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
5991;A;1;110C;2;17061.98;20;27299.17;C/U;6824.79
5992;A;1;65;5;9057.85;20;36231.4;C/U;9057.85
5992;A;2;75;2;10851.23;20;17361.97;C/U;4340.49
5992;A;3;45FKA;2;9057.85;20;14492.56;C/U;3623.14
5993;A;1;65;1;9057.85;25;6793.39;C/U;2264.46
5993;A;2;75;1;10851.23;25;8138.42;C/U;2712.81
5994;A;1;65;3;9057.85;25;20380.16;C/U;6793.39
5994;A;2;45FKA;1;9057.85;25;6793.39;C/U;2264.46
5994;A;3;75;5;10851.23;25;40692.11;C/U;13564.04
5995;A;1;Q750;1;12847.1;25;9635.33;C/U;3211.78
5996;A;1;90;2;16789.25;25;25183.88;C/U;8394.63
5996;A;2;65;6;9057.85;25;40760.33;C/U;13586.78
5997;A;1;75;2;10851.23;25;16276.85;C/U;5425.62
5997;A;2;65;6;9057.85;25;40760.33;C/U;13586.78
5998;A;1;75;3;10851.23;25;24415.27;C/U;8138.42
5998;A;2;65;1;9057.85;25;6793.39;C/U;2264.46
5999;A;1;180;3;20476.98;0;61430.94;C/U;0.0
6000;A;1;180;2;20476.98;0;40953.96;C/U;0.0
6001;A;1;CON;20000;137.0;0;2740000.0;KG;0.0
6002;A;1;65;1;9057.85;20;7246.28;C/U;1811.57
6002;A;2;75;1;10851.23;20;8680.98;C/U;2170.25
6003;A;1;100SP;1;17061.98;20;13649.58;C/U;3412.4
6003;A;2;110C;1;17061.98;20;13649.58;C/U;3412.4
6004;A;1;75;3;10851.23;27;23764.19;C/U;8789.5
